year,age_range,male,female,total
2019,0-4,100,104,204
2019,5-9,86,78,164
2019,10-14,97,71,168
2019,15-19,118,123,241
2019,20-24,150,136,286
2019,25-29,121,126,247
2019,30-34,131,102,233
2019,35-39,175,127,302
2019,40-44,203,155,358
2019,45-49,176,125,301
2019,50-54,167,124,291
2019,55-59,137,113,250
2019,60-64,100,89,189
2019,65-69,79,63,142
2019,70-74,32,35,67
2019,75-79,13,26,39
2019,80-84,10,26,36
2019,85-89,5,17,22
2019,90-94,6,2,8
2019,95-99,2,0,2
2019,100+,0,0,0
2020,0-4,87,91,178
2020,5-9,97,85,182
2020,10-14,97,73,170
2020,15-19,102,114,216
2020,20-24,155,128,283
2020,25-29,125,137,262
2020,30-34,127,97,224
2020,35-39,153,135,288
2020,40-44,203,140,343
2020,45-49,191,136,327
2020,50-54,161,121,282
2020,55-59,148,121,269
2020,60-64,105,92,197
2020,65-69,87,66,153
2020,70-74,43,48,91
2020,75-79,14,19,33
2020,80-84,13,28,41
2020,85-89,2,20,22
2020,90-94,7,4,11
2020,95-99,2,0,2
2020,100+,0,0,0
2021,0-4,85,78,163
2021,5-9,100,94,194
2021,10-14,92,74,166
2021,15-19,96,111,207
2021,20-24,154,116,270
2021,25-29,129,138,267
2021,30-34,128,108,236
2021,35-39,143,133,276
2021,40-44,195,132,327
2021,45-49,189,141,330
2021,50-54,169,116,285
2021,55-59,151,122,273
2021,60-64,119,100,219
2021,65-69,90,75,165
2021,70-74,52,54,106
2021,75-79,15,17,32
2021,80-84,14,28,42
2021,85-89,3,24,27
2021,90-94,8,7,15
2021,95-99,1,0,1
2021,100+,0,0,0
2022,0-4,83,77,160
2022,5-9,97,89,186
2022,10-14,93,83,176
2022,15-19,91,93,184
2022,20-24,151,124,275
2022,25-29,139,135,274
2022,30-34,117,109,226
2022,35-39,139,131,270
2022,40-44,188,122,310
2022,45-49,186,154,340
2022,50-54,183,115,298
2022,55-59,154,125,279
2022,60-64,122,100,222
2022,65-69,98,84,182
2022,70-74,60,62,122
2022,75-79,19,17,36
2022,80-84,13,25,38
2022,85-89,6,27,33
2022,90-94,6,9,15
2022,95-99,2,0,2
2022,100+,0,0,0
2023,0-4,73,71,144
2023,5-9,107,98,205
2023,10-14,82,81,163
2023,15-19,97,73,170
2023,20-24,137,129,266
2023,25-29,146,139,285
2023,30-34,122,119,241
2023,35-39,131,111,242
2023,40-44,177,132,309
2023,45-49,198,149,347
2023,50-54,177,117,294
2023,55-59,162,130,292
2023,60-64,132,107,239
2023,65-69,93,85,178
2023,70-74,72,63,135
2023,75-79,29,26,55
2023,80-84,12,23,35
2023,85-89,7,28,35
2023,90-94,4,12,16
2023,95-99,4,1,5
2023,100+,0,0,0
2024,0-4,73,67,140
