統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-04,0902005,金門縣烈嶼鄉,7,22,18,4,2,-3,-5,-1,3,0,0,2,-1,0,1,-3,0,-1,-1,-2,1,1,-1,-1,-2,1,1,-3,1,4,-4,-1,2,-1,-1,2,1,-2,-9,-4,4,1,4,-1,-8,-4,9,2,1,-1,3,2,-1,1,-1,-4,0,3,3,4,-5,-3,0,-1,5,0,-8,1,6,3,-3,-5,7,-4,-3,8,-1,0,1,0,2,-8,-6,6,5,-1,-3,-2,2,1,-5,2,-2,-1,4,-9,-6,8,8,-3,-7,4,-2,-3,3,2,2,-3,1,7,6,-2,-5,4,4,2,1,-6,5,9,-4,3,5,1,3,-8,0,7,2,-2,1,4,0,1,3,1,-6,-1,4,0,-1,3,2,-10,-2,8,0,0,-1,1,-1,-1,2,-5,1,5,1,-4,0,3,0,1,-2,-3,-1,-1,3,2,0,0,0,2,1,-3,0,2,-1,-1,1,1,0,1,0,-1,-3,0,3,1,0,0,-1,-1,1,1,0,-1,-1,1,1,0,0,0,0,0,0,0
2015-04,0902006,金門縣烏坵鄉,0,1,0,1,-1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1,-1,1,0,0,0,-1,1,1,-1,-1,1,1,-1,0,1,-1,0,1,0,0,0,0,-1,-2,0,2,1,0,0,0,0,-1,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,-3,0,3,0,-1,-2,0,1,1,1,-1,0,1,0,0,0,0,0,0,-1,0,1,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04,10002,宜蘭縣,266,-23,-39,16,-4,-15,-15,7,9,-24,31,38,12,8,-17,-18,-8,5,2,9,-28,-9,-2,-29,-2,17,-14,-29,-45,-17,31,-20,-47,-7,11,-4,6,5,-38,-52,-23,35,3,-30,-31,13,7,13,42,-51,5,29,-12,19,2,-42,-53,26,63,2,-9,-5,20,-25,-33,-3,4,-26,-1,12,-47,-16,25,18,-13,-36,-16,14,21,45,-14,-26,55,-17,-21,17,-35,3,-21,20,53,-20,-56,-5,10,51,-27,-46,42,24,-19,-16,1,8,3,1,-2,11,-18,-42,12,13,16,8,-31,-6,25,38,33,14,-43,-42,25,29,34,29,32,20,-5,11,-11,-7,91,78,1,20,-42,-86,25,75,-14,-46,37,20,-2,-16,-30,-8,19,26,-15,-20,-21,-15,21,33,-17,4,21,-43,-3,29,13,22,13,-7,-30,14,16,5,-11,-12,11,4,-11,-7,-4,11,-18,8,20,-23,11,26,0,-3,4,-7,4,2,-6,-1,4,5,0,0,1,0,0,-2,-2,3,0,-1,1,1
2015-04,1000201,宜蘭縣宜蘭市,50,8,15,-7,7,1,-8,-6,9,-6,8,16,0,-6,-2,-7,7,-8,-8,9,-12,-3,-2,-6,1,-1,5,-4,-11,1,-6,2,5,-6,-6,0,11,1,-3,-21,-7,14,7,-15,-20,11,-1,0,23,-26,-14,19,-11,5,22,-5,-16,0,9,11,1,1,10,-16,-13,15,3,-10,7,-5,-18,-5,-2,-9,-2,-1,7,3,13,15,-16,2,31,-17,-9,7,-24,-18,7,20,4,-5,-12,-3,3,24,13,-6,-3,-2,-1,-5,-1,14,10,-1,-12,-6,10,1,-5,-5,-5,-3,3,6,5,5,5,-3,-17,-15,5,23,-5,-5,13,6,-4,-4,10,11,10,2,9,3,-11,-7,2,7,-4,5,13,-4,-2,-3,-9,0,4,-4,-3,6,2,-7,2,10,-3,-4,-2,-4,8,10,1,-2,-5,5,-2,-6,3,10,-6,-6,5,1,-3,3,-1,0,-6,-2,11,-2,4,3,0,-1,-1,-6,-1,2,-2,3,3,0,1,3,-1,-1,1,1,0,-1,0,0,0,0
2015-04,1000202,宜蘭縣羅東鎮,70,62,12,50,-1,-1,-13,2,0,6,8,8,11,1,-9,-7,-16,4,6,7,8,-9,-6,-7,5,15,-12,6,7,-12,1,-6,-14,2,12,-1,2,-15,-23,4,0,13,-7,1,17,-6,-8,-3,-5,0,7,5,8,7,-2,-5,-6,-17,6,14,8,-14,2,5,-9,-1,9,-9,-8,1,1,-5,5,17,1,-17,-9,19,3,4,-3,-3,21,3,-1,4,-22,4,9,0,18,-7,-6,4,-8,2,-2,-8,7,8,-15,-10,11,9,1,9,-3,-1,-1,-11,2,12,-1,-6,-11,-3,16,-1,2,0,-2,-10,-7,9,10,3,-5,10,11,3,-9,-10,16,11,1,15,-10,-16,5,11,5,-5,0,10,1,-6,-3,0,9,1,-12,-3,4,2,2,0,-4,5,3,-12,2,12,5,5,0,-7,-6,5,0,6,4,-8,-1,2,-2,-1,1,5,-3,4,1,-6,0,3,0,4,1,0,1,-3,0,-1,1,0,-1,0,0,1,1,-1,0,1,0,0,0,0
2015-04,1000203,宜蘭縣蘇澳鎮,-2,-50,-21,-29,1,2,-3,-2,3,-7,7,7,-6,5,-6,-5,5,13,5,-7,-8,2,-3,-3,0,-4,3,-11,-4,3,3,3,-5,-4,-12,4,14,-8,-9,9,-1,4,0,-11,-1,3,6,-4,5,-5,-12,13,-6,-15,10,5,-9,2,10,-6,-7,-9,6,15,-8,-10,-3,-11,14,3,-9,-3,0,7,2,-12,-11,8,11,-2,-5,-4,12,2,-6,-5,3,4,-13,0,-1,7,-1,-4,3,1,2,-1,11,2,-18,-11,4,0,-2,16,-1,-11,-5,5,-1,-10,10,5,-5,-7,0,4,3,5,-10,-2,8,-2,7,5,-4,-7,1,3,-1,2,6,12,-2,0,-6,-27,7,26,-6,-7,10,2,-4,-3,-4,-2,4,-1,-3,6,-5,-4,3,-2,-5,8,8,-7,-3,1,5,4,0,3,-8,-3,3,1,2,0,2,-1,-1,-2,-1,0,1,0,-1,0,5,0,-3,1,3,-3,0,2,0,0,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
2015-04,1000204,宜蘭縣頭城鎮,14,7,3,4,5,-1,2,5,-4,-1,-3,2,3,-2,-1,-5,-1,5,2,-3,-6,0,-1,0,4,1,-2,-2,-10,-1,5,-5,-9,-1,6,-2,-2,7,3,-2,0,3,-12,-8,5,2,0,0,10,-3,-11,0,10,2,-13,-13,4,6,6,-8,-6,7,3,1,4,6,0,-3,-3,5,-4,-9,-3,1,5,2,2,3,3,-4,-5,3,-4,-8,3,10,-1,1,-2,-7,-2,6,13,3,-10,-4,-6,-3,13,5,-1,1,1,-2,-12,-14,5,8,2,2,8,-3,1,2,-6,4,2,5,5,-3,3,8,2,-5,5,1,-6,0,7,3,-9,-4,17,11,-4,0,-9,-11,9,8,-2,-1,5,3,-3,-8,1,2,-1,8,-4,-10,0,0,-3,1,-8,4,13,-1,-6,0,-2,2,6,2,-6,1,5,-5,0,2,1,0,0,2,-6,-1,2,1,1,-3,1,3,-1,-3,1,3,0,1,0,-2,0,1,0,0,0,-1,-1,1,0,0,0,0,0,0
2015-04,1000205,宜蘭縣礁溪鄉,34,49,22,27,-2,2,2,3,4,-4,4,-3,7,9,7,0,-3,-5,-3,0,2,-2,-6,3,3,2,-10,-6,6,1,5,-4,-3,0,5,-2,-11,3,-3,-4,-5,2,-5,2,-6,-4,10,6,2,-5,3,-2,-2,10,3,-6,-3,13,-3,-4,13,0,-15,-5,15,0,-4,0,-7,2,7,1,0,-1,-7,0,-4,8,2,-5,9,-3,2,8,0,0,7,-2,-8,-1,3,8,-6,-5,-5,6,-3,-6,-3,-3,19,5,-18,-4,5,-3,4,5,-5,-3,6,-11,-5,11,8,6,-2,5,9,3,-8,-14,0,4,2,8,7,-2,6,1,-16,-3,19,14,2,2,-4,-9,0,11,1,-10,-3,-6,5,12,-11,-7,7,8,-4,-2,-1,-2,1,4,4,-6,-1,0,0,4,-1,3,4,-5,-4,0,3,1,-1,-4,1,-1,-3,5,4,1,-2,0,-1,-3,-1,4,0,-4,2,1,0,3,0,-2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
2015-04,1000206,宜蘭縣壯圍鄉,2,-40,-25,-15,-4,-5,3,4,1,-1,1,-1,-1,5,2,1,-2,-1,0,-4,0,1,0,-8,0,5,-2,-1,-6,1,1,-3,0,-3,4,0,-8,5,4,-6,6,0,1,1,-5,-5,-4,15,9,-12,-2,-2,-2,3,1,-5,-4,0,1,0,1,-8,-4,6,3,-15,2,3,-7,4,-5,3,4,-1,5,2,-10,-11,1,1,3,2,-6,6,1,0,1,0,-7,3,6,-9,-1,1,2,11,-16,-6,7,4,-6,2,11,-1,-4,0,7,2,-5,-5,-1,4,-3,-2,1,-2,-7,2,13,4,-8,-6,1,-6,6,10,9,3,-12,-2,8,-2,-1,8,0,-3,2,2,-9,0,4,-6,2,5,-5,-4,3,-2,-1,1,3,0,-2,1,2,2,2,-3,-1,1,-4,-2,1,3,4,-5,-4,6,1,-3,-6,6,1,-2,3,-4,-3,1,-2,3,1,-3,-1,2,2,0,0,-1,0,0,-2,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0
2015-04,1000207,宜蘭縣員山鄉,6,-18,-3,-15,4,-2,0,1,-6,-2,-6,0,3,1,-6,-3,2,-3,6,6,-6,3,8,-4,-6,2,-3,-3,3,-4,0,4,-2,-1,1,-5,1,7,-9,-11,5,4,-7,3,-5,2,4,-2,-2,-1,10,5,2,8,1,-12,-9,3,6,-1,-8,-6,9,-3,-14,15,10,-14,-13,1,3,7,2,-9,-1,0,1,1,-5,2,4,-3,3,-6,-4,-1,3,5,-4,5,12,-8,-22,0,14,-3,-1,-9,3,3,1,7,-12,-10,5,-6,1,11,4,-8,-6,8,10,-5,-2,6,9,-4,-2,5,0,2,-4,1,9,-1,-4,0,-3,-1,6,5,5,3,-1,-2,0,4,-2,-5,3,-1,-3,0,6,-6,-7,5,-1,4,8,-4,-4,2,2,0,-6,2,8,-4,-4,0,1,3,3,0,2,-2,-4,-2,1,3,-3,7,-2,-5,-1,-3,-3,4,5,-3,1,4,2,-2,-3,0,3,-1,-1,2,-1,-1,-1,1,1,0,0,-1,0,1,0,0,0,0
2015-04,1000208,宜蘭縣冬山鄉,41,13,-9,22,0,-2,-6,2,5,-3,-1,2,-2,-9,0,10,2,-5,-1,1,-3,2,3,-3,-3,-5,0,4,-16,-1,14,-12,-12,5,-3,6,-3,-3,10,-5,-8,-3,-2,0,6,4,-4,-3,4,1,7,-11,0,4,-7,-4,4,17,5,-5,-12,7,2,-6,-1,-3,-4,8,1,9,0,-6,-2,2,4,-4,-1,-5,-1,21,-3,-17,-12,2,11,-2,-2,2,-3,4,11,3,-12,-8,9,9,-7,-10,4,4,-1,-3,1,4,6,1,-1,10,-12,-4,6,-4,8,1,-8,-1,-7,8,11,5,-1,-3,-2,-9,5,15,13,1,-10,1,-6,-1,12,4,1,3,3,-7,-4,9,-4,-16,7,6,-2,1,-1,3,7,4,-7,-10,-10,2,15,10,-5,-6,-2,-7,4,6,-3,-1,2,-1,2,7,0,0,1,-2,0,-1,-6,4,7,-2,-4,2,3,-3,-1,3,1,-2,0,2,1,0,1,-2,-2,2,1,-1,1,0,0,-1,0,1,0,0,0,0
2015-04,1000209,宜蘭縣五結鄉,39,-14,-8,-6,-10,-2,6,-4,-10,0,15,-2,-2,6,2,-3,-2,8,-4,-1,0,-4,9,-3,-8,2,7,-11,-10,7,5,-8,-6,3,8,-8,1,10,-9,-10,-14,0,21,0,-12,2,0,7,6,-2,3,2,-9,-14,-6,2,-5,6,18,1,2,10,-4,-19,5,2,-11,1,8,-3,-16,-1,15,8,-2,-3,1,2,-3,8,0,-11,11,-6,-10,4,2,7,-4,0,6,-10,-4,9,-5,2,-6,-1,12,4,2,0,-3,-4,-3,7,-8,-18,-3,1,7,6,0,10,-4,-12,-6,3,-3,8,1,-7,15,11,-7,0,14,-1,-12,4,3,-4,5,9,-2,-1,-5,-12,9,12,-3,-5,0,4,-3,2,6,-6,1,3,1,-4,-4,-2,-1,3,5,3,-5,-6,1,2,7,1,-6,2,0,0,3,-3,0,2,-1,-3,3,-3,-3,4,-2,-4,2,2,1,4,-2,1,1,-1,1,-1,-2,0,2,1,0,-1,0,0,0,0,-1,0,-1,-1,1,1
