year,age_range,male,female,total
2019,0-4,232,217,449
2019,5-9,216,211,427
2019,10-14,233,205,438
2019,15-19,420,358,778
2019,20-24,542,538,1080
2019,25-29,630,515,1145
2019,30-34,595,470,1065
2019,35-39,663,515,1178
2019,40-44,640,528,1168
2019,45-49,654,565,1219
2019,50-54,809,658,1467
2019,55-59,869,680,1549
2019,60-64,740,675,1415
2019,65-69,611,549,1160
2019,70-74,351,364,715
2019,75-79,347,363,710
2019,80-84,251,277,528
2019,85-89,117,166,283
2019,90-94,54,67,121
2019,95-99,6,10,16
2019,100+,2,3,5
2020,0-4,230,220,450
2020,5-9,231,213,444
2020,10-14,222,204,426
2020,15-19,357,316,673
2020,20-24,536,515,1051
2020,25-29,619,511,1130
2020,30-34,606,491,1097
2020,35-39,641,496,1137
2020,40-44,670,555,1225
2020,45-49,630,503,1133
2020,50-54,776,692,1468
2020,55-59,850,642,1492
2020,60-64,771,688,1459
2020,65-69,629,585,1214
2020,70-74,379,399,778
2020,75-79,346,331,677
2020,80-84,234,291,525
2020,85-89,142,180,322
2020,90-94,51,73,124
2020,95-99,9,10,19
2020,100+,0,0,0
2021,0-4,239,228,467
2021,5-9,238,226,464
2021,10-14,199,196,395
2021,15-19,330,264,594
2021,20-24,507,483,990
2021,25-29,629,538,1167
2021,30-34,610,497,1107
2021,35-39,606,486,1092
2021,40-44,680,539,1219
2021,45-49,614,517,1131
2021,50-54,745,649,1394
2021,55-59,839,657,1496
2021,60-64,790,674,1464
2021,65-69,654,600,1254
2021,70-74,427,460,887
2021,75-79,313,293,606
2021,80-84,249,303,552
2021,85-89,142,195,337
2021,90-94,55,78,133
2021,95-99,12,14,26
2021,100+,0,0,0
2022,0-4,241,229,470
2022,5-9,243,236,479
2022,10-14,210,198,408
2022,15-19,287,233,520
2022,20-24,481,432,913
2022,25-29,621,568,1189
2022,30-34,609,512,1121
2022,35-39,593,467,1060
2022,40-44,688,516,1204
2022,45-49,622,513,1135
2022,50-54,698,644,1342
2022,55-59,808,661,1469
2022,60-64,809,652,1461
2022,65-69,669,636,1305
2022,70-74,472,483,955
2022,75-79,298,293,591
2022,80-84,251,308,559
2022,85-89,152,195,347
2022,90-94,61,83,144
2022,95-99,10,18,28
2022,100+,0,0,0
2023,0-4,271,240,511
2023,5-9,230,246,476
2023,10-14,204,187,391
2023,15-19,272,214,486
2023,20-24,439,390,829
2023,25-29,582,571,1153
2023,30-34,625,506,1131
2023,35-39,605,477,1082
2023,40-44,676,509,1185
2023,45-49,617,517,1134
2023,50-54,656,600,1256
2023,55-59,797,670,1467
2023,60-64,824,658,1482
2023,65-69,675,643,1318
2023,70-74,521,502,1023
2023,75-79,278,315,593
2023,80-84,254,305,559
2023,85-89,166,196,362
2023,90-94,61,87,148
2023,95-99,14,20,34
2023,100+,0,0,0
2024,0-4,284,262,546
2024,5-9,232,217,449
2024,10-14,216,211,427
2024,15-19,233,205,438
2024,20-24,420,358,778
2024,25-29,542,538,1080
2024,30-34,630,515,1145
2024,35-39,595,470,1065
2024,40-44,662,515,1177
2024,45-49,628,528,1156
2024,50-54,629,565,1194
2024,55-59,784,657,1441
2024,60-64,823,663,1486
2024,65-69,690,650,1340
2024,70-74,547,521,1068
2024,75-79,293,331,624
2024,80-84,259,301,560
2024,85-89,160,199,359
2024,90-94,63,93,156
2024,95-99,19,27,46
2024,100+,0,0,0
2025,0-4,285,264,549
2025,5-9,230,220,450
2025,10-14,231,213,444
2025,15-19,222,204,426
2025,20-24,357,316,673
2025,25-29,536,515,1051
2025,30-34,619,511,1130
2025,35-39,606,491,1097
2025,40-44,641,496,1137
2025,45-49,655,555,1210
2025,50-54,606,503,1109
2025,55-59,751,691,1442
2025,60-64,807,626,1433
2025,65-69,721,663,1384
2025,70-74,564,557,1121
2025,75-79,320,362,682
2025,80-84,257,275,532
2025,85-89,150,210,360
2025,90-94,75,101,176
2025,95-99,19,30,49
2025,100+,0,0,0
2026,0-4,286,266,552
2026,5-9,239,228,467
2026,10-14,238,226,464
2026,15-19,199,196,395
2026,20-24,330,264,594
2026,25-29,507,483,990
2026,30-34,629,538,1167
2026,35-39,610,497,1107
2026,40-44,606,486,1092
2026,45-49,665,539,1204
2026,50-54,589,517,1106
2026,55-59,720,649,1369
2026,60-64,798,641,1439
2026,65-69,739,649,1388
2026,70-74,588,573,1161
2026,75-79,359,415,774
2026,80-84,233,246,479
2026,85-89,161,222,383
2026,90-94,73,112,185
2026,95-99,20,31,51
2026,100+,0,0,0
2027,0-4,286,267,553
2027,5-9,241,229,470
2027,10-14,243,236,479
2027,15-19,210,198,408
2027,20-24,287,233,520
2027,25-29,481,432,913
2027,30-34,621,568,1189
2027,35-39,609,512,1121
2027,40-44,593,467,1060
2027,45-49,673,516,1189
2027,50-54,597,513,1110
2027,55-59,673,644,1317
2027,60-64,769,647,1416
2027,65-69,759,627,1386
2027,70-74,603,607,1210
2027,75-79,399,437,836
2027,80-84,225,246,471
2027,85-89,161,225,386
2027,90-94,79,113,192
2027,95-99,21,32,53
2027,100+,0,0,0
2028,0-4,285,267,552
2028,5-9,271,240,511
2028,10-14,230,246,476
2028,15-19,204,187,391
2028,20-24,272,214,486
2028,25-29,439,390,829
2028,30-34,582,571,1153
2028,35-39,625,506,1131
2028,40-44,605,477,1082
2028,45-49,662,509,1171
2028,50-54,592,517,1109
2028,55-59,631,600,1231
2028,60-64,761,657,1418
2028,65-69,772,633,1405
2028,70-74,610,612,1222
2028,75-79,440,456,896
2028,80-84,211,265,476
2028,85-89,164,222,386
2028,90-94,87,114,201
2028,95-99,21,34,55
2028,100+,0,0,0
2029,0-4,281,265,546
2029,5-9,284,262,546
2029,10-14,232,217,449
2029,15-19,216,211,427
2029,20-24,233,205,438
2029,25-29,420,358,778
2029,30-34,542,538,1080
2029,35-39,630,515,1145
2029,40-44,595,470,1065
2029,45-49,650,515,1165
2029,50-54,603,528,1131
2029,55-59,604,564,1168
2029,60-64,749,646,1395
2029,65-69,770,638,1408
2029,70-74,624,618,1242
2029,75-79,462,474,936
2029,80-84,223,280,503
2029,85-89,168,221,389
2029,90-94,81,116,197
2029,95-99,23,39,62
2029,100+,0,0,0
2030,0-4,277,260,537
2030,5-9,285,264,549
2030,10-14,230,220,450
2030,15-19,231,213,444
2030,20-24,222,204,426
2030,25-29,357,316,673
2030,30-34,536,515,1051
2030,35-39,619,511,1130
2030,40-44,606,491,1097
2030,45-49,630,496,1126
2030,50-54,630,555,1185
2030,55-59,581,503,1084
2030,60-64,717,677,1394
2030,65-69,754,602,1356
2030,70-74,651,632,1283
2030,75-79,476,507,983
2030,80-84,244,306,550
2030,85-89,166,203,369
2030,90-94,76,122,198
2030,95-99,28,43,71
2030,100+,0,0,0
2031,0-4,270,252,522
2031,5-9,286,266,552
2031,10-14,239,228,467
2031,15-19,238,226,464
2031,20-24,199,196,395
2031,25-29,330,264,594
2031,30-34,507,483,990
2031,35-39,629,538,1167
2031,40-44,610,497,1107
2031,45-49,597,486,1083
2031,50-54,640,539,1179
2031,55-59,564,517,1081
2031,60-64,688,636,1324
2031,65-69,745,616,1361
2031,70-74,668,617,1285
2031,75-79,497,524,1021
2031,80-84,272,352,624
2031,85-89,153,182,335
2031,90-94,81,131,212
2031,95-99,26,45,71
2031,100+,0,0,0
2032,0-4,260,241,501
2032,5-9,286,267,553
2032,10-14,241,229,470
2032,15-19,243,236,479
2032,20-24,210,198,408
2032,25-29,287,233,520
2032,30-34,481,432,913
2032,35-39,621,568,1189
2032,40-44,609,512,1121
2032,45-49,585,467,1052
2032,50-54,648,516,1164
2032,55-59,572,513,1085
2032,60-64,642,632,1274
2032,65-69,718,622,1340
2032,70-74,684,596,1280
2032,75-79,510,553,1063
2032,80-84,303,370,673
2032,85-89,147,182,329
2032,90-94,82,132,214
2032,95-99,29,44,73
2032,100+,0,0,0
2033,0-4,247,229,476
2033,5-9,285,267,552
2033,10-14,271,240,511
2033,15-19,230,246,476
2033,20-24,204,187,391
2033,25-29,272,214,486
2033,30-34,439,390,829
2033,35-39,582,571,1153
2033,40-44,625,506,1131
2033,45-49,598,477,1075
2033,50-54,638,509,1147
2033,55-59,567,517,1084
2033,60-64,603,591,1194
2033,65-69,710,632,1342
2033,70-74,695,602,1297
2033,75-79,516,557,1073
2033,80-84,336,386,722
2033,85-89,138,197,335
2033,90-94,86,129,215
2033,95-99,32,43,75
2033,100+,0,0,0
2034,0-4,234,217,451
2034,5-9,281,265,546
2034,10-14,284,262,546
2034,15-19,232,217,449
2034,20-24,216,211,427
2034,25-29,233,205,438
2034,30-34,420,358,778
2034,35-39,542,538,1080
2034,40-44,630,515,1145
2034,45-49,590,470,1060
2034,50-54,625,515,1140
2034,55-59,578,528,1106
2034,60-64,579,558,1137
2034,65-69,699,621,1320
2034,70-74,693,608,1301
2034,75-79,527,562,1089
2034,80-84,354,402,756
2034,85-89,147,209,356
2034,90-94,88,128,216
2034,95-99,30,45,75
2034,100+,0,0,0
2035,0-4,221,205,426
2035,5-9,277,260,537
2035,10-14,285,264,549
2035,15-19,230,220,450
2035,20-24,231,213,444
2035,25-29,222,204,426
2035,30-34,357,316,673
2035,35-39,536,515,1051
2035,40-44,619,511,1130
2035,45-49,601,491,1092
2035,50-54,606,496,1102
2035,55-59,605,555,1160
2035,60-64,556,502,1058
2035,65-69,672,652,1324
2035,70-74,680,575,1255
2035,75-79,552,575,1127
2035,80-84,365,432,797
2035,85-89,163,231,394
2035,90-94,87,118,205
2035,95-99,29,49,78
2035,100+,0,0,0
2036,0-4,207,192,399
2036,5-9,270,252,522
2036,10-14,286,266,552
2036,15-19,239,228,467
2036,20-24,238,226,464
2036,25-29,199,196,395
2036,30-34,330,264,594
2036,35-39,507,483,990
2036,40-44,629,538,1167
2036,45-49,602,497,1099
2036,50-54,575,486,1061
2036,55-59,615,539,1154
2036,60-64,539,515,1054
2036,65-69,648,616,1264
2036,70-74,675,591,1266
2036,75-79,567,565,1132
2036,80-84,380,449,829
2036,85-89,182,266,448
2036,90-94,80,109,189
2036,95-99,31,55,86
2036,100+,0,0,0
2037,0-4,194,181,375
2037,5-9,260,241,501
2037,10-14,286,267,553
2037,15-19,241,229,470
2037,20-24,243,236,479
2037,25-29,210,198,408
2037,30-34,287,233,520
2037,35-39,481,432,913
2037,40-44,621,568,1189
2037,45-49,601,512,1113
2037,50-54,563,467,1030
2037,55-59,623,516,1139
2037,60-64,547,513,1060
2037,65-69,605,613,1218
2037,70-74,652,595,1247
2037,75-79,582,549,1131
2037,80-84,392,474,866
2037,85-89,203,280,483
2037,90-94,76,111,187
2037,95-99,32,56,88
2037,100+,0,0,0
2038,0-4,182,169,351
2038,5-9,247,229,476
2038,10-14,285,267,552
2038,15-19,271,240,511
2038,20-24,230,246,476
2038,25-29,204,187,391
2038,30-34,272,214,486
2038,35-39,439,390,829
2038,40-44,582,571,1153
2038,45-49,618,506,1124
2038,50-54,574,477,1051
2038,55-59,613,509,1122
2038,60-64,542,517,1059
2038,65-69,569,575,1144
2038,70-74,646,605,1251
2038,75-79,593,555,1148
2038,80-84,398,478,876
