year,age_range,male,female,total
2019,0-4,168,180,348
2019,5-9,146,150,296
2019,10-14,146,135,281
2019,15-19,191,159,350
2019,20-24,216,222,438
2019,25-29,243,250,493
2019,30-34,231,244,475
2019,35-39,262,262,524
2019,40-44,217,266,483
2019,45-49,206,226,432
2019,50-54,217,222,439
2019,55-59,251,256,507
2019,60-64,222,251,473
2019,65-69,188,201,389
2019,70-74,83,90,173
2019,75-79,62,78,140
2019,80-84,46,53,99
2019,85-89,26,28,54
2019,90-94,8,15,23
2019,95-99,2,0,2
2019,100+,0,1,1
2020,0-4,156,166,322
2020,5-9,161,160,321
2020,10-14,127,132,259
2020,15-19,190,154,344
2020,20-24,223,206,429
2020,25-29,237,249,486
2020,30-34,230,243,473
2020,35-39,253,266,519
2020,40-44,235,272,507
2020,45-49,202,240,442
2020,50-54,207,212,419
2020,55-59,239,242,481
2020,60-64,238,253,491
2020,65-69,197,215,412
2020,70-74,97,120,217
2020,75-79,63,74,137
2020,80-84,40,54,94
2020,85-89,29,31,60
2020,90-94,10,18,28
2020,95-99,4,0,4
2020,100+,0,0,0
2021,0-4,149,158,307
2021,5-9,171,161,332
2021,10-14,123,145,268
2021,15-19,176,138,314
2021,20-24,227,185,412
2021,25-29,220,273,493
2021,30-34,240,234,474
2021,35-39,246,243,489
2021,40-44,236,285,521
2021,45-49,218,246,464
2021,50-54,199,204,403
2021,55-59,240,250,490
2021,60-64,223,246,469
2021,65-69,211,227,438
2021,70-74,118,151,269
2021,75-79,58,67,125
2021,80-84,45,57,102
2021,85-89,26,35,61
2021,90-94,10,17,27
2021,95-99,4,1,5
2021,100+,0,0,0
2022,0-4,137,150,287
2022,5-9,184,169,353
2022,10-14,122,143,265
2022,15-19,161,138,299
2022,20-24,213,176,389
2022,25-29,217,260,477
2022,30-34,258,236,494
2022,35-39,232,237,469
2022,40-44,247,288,535
2022,45-49,227,256,483
2022,50-54,191,205,396
2022,55-59,231,240,471
2022,60-64,226,248,474
2022,65-69,217,232,449
2022,70-74,133,171,304
2022,75-79,60,75,135
2022,80-84,43,57,100
2022,85-89,25,34,59
2022,90-94,11,16,27
2022,95-99,6,3,9
2022,100+,0,0,0
2023,0-4,137,140,277
2023,5-9,193,175,368
2023,10-14,114,152,266
2023,15-19,151,133,284
2023,20-24,202,160,362
2023,25-29,230,239,469
2023,30-34,250,247,497
2023,35-39,213,250,463
2023,40-44,267,271,538
2023,45-49,221,253,474
2023,50-54,200,222,422
2023,55-59,220,223,443
2023,60-64,241,265,506
2023,65-69,201,230,431
2023,70-74,154,185,339
2023,75-79,64,81,145
2023,80-84,41,64,105
2023,85-89,26,33,59
2023,90-94,14,16,30
2023,95-99,4,6,10
2023,100+,0,0,0
2024,0-4,135,127,262
2024,5-9,168,180,348
2024,10-14,146,150,296
2024,15-19,146,135,281
2024,20-24,191,159,350
2024,25-29,216,222,438
2024,30-34,243,250,493
2024,35-39,231,244,475
2024,40-44,262,262,524
2024,45-49,217,266,483
2024,50-54,206,226,432
2024,55-59,217,222,439
2024,60-64,241,256,497
2024,65-69,203,250,453
2024,70-74,163,192,355
2024,75-79,67,87,154
2024,80-84,43,63,106
2024,85-89,28,34,62
2024,90-94,14,16,30
2024,95-99,6,7,13
2024,100+,0,0,0
2025,0-4,134,125,259
2025,5-9,156,166,322
2025,10-14,161,160,321
2025,15-19,127,132,259
2025,20-24,190,154,344
2025,25-29,223,206,429
2025,30-34,237,249,486
2025,35-39,230,243,473
2025,40-44,253,266,519
2025,45-49,235,272,507
2025,50-54,202,240,442
2025,55-59,207,212,419
2025,60-64,231,242,473
2025,65-69,218,253,471
2025,70-74,172,204,376
2025,75-79,77,111,188
2025,80-84,43,60,103
2025,85-89,27,34,61
2025,90-94,16,16,32
2025,95-99,7,9,16
2025,100+,0,0,0
2026,0-4,131,123,254
2026,5-9,149,158,307
2026,10-14,171,161,332
2026,15-19,123,145,268
2026,20-24,176,138,314
2026,25-29,227,185,412
2026,30-34,220,273,493
2026,35-39,240,234,474
2026,40-44,246,243,489
2026,45-49,236,285,521
2026,50-54,218,246,464
2026,55-59,199,204,403
2026,60-64,232,250,482
2026,65-69,204,246,450
2026,70-74,186,216,402
2026,75-79,93,133,226
2026,80-84,42,56,98
2026,85-89,26,36,62
2026,90-94,15,17,32
2026,95-99,7,9,16
2026,100+,0,0,0
2027,0-4,129,120,249
2027,5-9,137,150,287
2027,10-14,184,169,353
2027,15-19,122,143,265
2027,20-24,161,138,299
2027,25-29,213,176,389
2027,30-34,217,260,477
2027,35-39,258,236,494
2027,40-44,232,237,469
2027,45-49,247,288,535
2027,50-54,227,256,483
2027,55-59,191,205,396
2027,60-64,225,240,465
2027,65-69,205,248,453
2027,70-74,192,222,414
2027,75-79,108,149,257
2027,80-84,41,62,103
2027,85-89,26,35,61
2027,90-94,14,17,31
2027,95-99,8,9,17
2027,100+,0,0,0
2028,0-4,126,118,244
2028,5-9,137,140,277
2028,10-14,193,175,368
2028,15-19,114,152,266
2028,20-24,151,133,284
2028,25-29,202,160,362
2028,30-34,230,239,469
2028,35-39,250,247,497
2028,40-44,213,250,463
2028,45-49,267,271,538
2028,50-54,221,253,474
2028,55-59,200,222,422
2028,60-64,216,223,439
2028,65-69,216,265,481
2028,70-74,178,220,398
2028,75-79,129,162,291
2028,80-84,43,66,109
2028,85-89,25,40,65
2028,90-94,14,17,31
2028,95-99,9,9,18
2028,100+,0,0,0
2029,0-4,124,116,240
2029,5-9,135,127,262
2029,10-14,168,180,348
2029,15-19,146,150,296
2029,20-24,146,135,281
2029,25-29,191,159,350
2029,30-34,216,222,438
2029,35-39,243,250,493
2029,40-44,231,244,475
2029,45-49,262,262,524
2029,50-54,217,266,483
2029,55-59,206,226,432
2029,60-64,214,222,436
2029,65-69,218,255,473
2029,70-74,179,238,417
2029,75-79,138,170,308
2029,80-84,46,72,118
2029,85-89,27,39,66
2029,90-94,15,18,33
2029,95-99,9,9,18
2029,100+,0,0,0
2030,0-4,121,113,234
2030,5-9,134,125,259
2030,10-14,156,166,322
2030,15-19,161,160,321
2030,20-24,127,132,259
2030,25-29,190,154,344
2030,30-34,223,206,429
2030,35-39,237,249,486
2030,40-44,230,243,473
2030,45-49,253,266,519
2030,50-54,235,272,507
2030,55-59,202,240,442
2030,60-64,206,212,418
2030,65-69,208,242,450
2030,70-74,193,240,433
2030,75-79,147,181,328
2030,80-84,54,90,144
2030,85-89,27,39,66
2030,90-94,14,17,31
2030,95-99,9,9,18
2030,100+,0,0,0
2031,0-4,118,110,228
2031,5-9,131,123,254
2031,10-14,149,158,307
2031,15-19,171,161,332
2031,20-24,123,145,268
2031,25-29,176,138,314
2031,30-34,227,185,412
2031,35-39,220,273,493
2031,40-44,240,234,474
2031,45-49,246,243,489
2031,50-54,236,285,521
2031,55-59,218,246,464
2031,60-64,198,204,402
2031,65-69,210,250,460
2031,70-74,179,234,413
2031,75-79,160,192,352
2031,80-84,69,108,177
2031,85-89,26,37,63
2031,90-94,14,18,32
2031,95-99,9,9,18
2031,100+,0,0,0
2032,0-4,115,107,222
2032,5-9,129,120,249
2032,10-14,137,150,287
2032,15-19,184,169,353
2032,20-24,122,143,265
2032,25-29,161,138,299
2032,30-34,213,176,389
2032,35-39,217,260,477
2032,40-44,258,236,494
2032,45-49,232,237,469
2032,50-54,247,288,535
2032,55-59,227,256,483
2032,60-64,191,205,396
2032,65-69,205,239,444
2032,70-74,180,235,415
2032,75-79,164,197,361
2032,80-84,83,124,207
2032,85-89,26,40,66
2032,90-94,14,17,31
2032,95-99,9,9,18
2032,100+,0,0,0
2033,0-4,112,103,215
2033,5-9,126,118,244
2033,10-14,137,140,277
2033,15-19,193,175,368
2033,20-24,114,152,266
2033,25-29,151,133,284
2033,30-34,202,160,362
2033,35-39,230,239,469
2033,40-44,250,247,497
2033,45-49,213,250,463
2033,50-54,267,271,538
2033,55-59,221,253,474
2033,60-64,199,222,421
2033,65-69,199,223,422
2033,70-74,191,249,440
2033,75-79,151,196,347
2033,80-84,100,137,237
2033,85-89,25,43,68
2033,90-94,14,21,35
2033,95-99,9,9,18
2033,100+,0,0,0
2034,0-4,109,100,209
2034,5-9,124,116,240
2034,10-14,135,127,262
2034,15-19,168,180,348
2034,20-24,146,150,296
2034,25-29,146,135,281
2034,30-34,191,159,350
2034,35-39,216,222,438
2034,40-44,243,250,493
2034,45-49,231,244,475
2034,50-54,262,262,524
