年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-07,65000010-001,新北市板橋區,留侯里,690,1665,784,881,230,1236,199,1355,33
2016-07,65000010-002,新北市板橋區,流芳里,645,1580,735,845,218,1132,230,1278,33
2016-07,65000010-003,新北市板橋區,赤松里,324,847,413,434,142,572,133,643,30
2016-07,65000010-004,新北市板橋區,黃石里,440,1185,578,607,203,816,166,911,30
2016-07,65000010-005,新北市板橋區,挹秀里,734,1793,877,916,246,1276,271,1452,44
2016-07,65000010-006,新北市板橋區,湳興里,2320,5693,2743,2950,691,4336,666,4704,132
2016-07,65000010-007,新北市板橋區,新興里,1477,3281,1575,1706,343,2466,472,2788,71
2016-07,65000010-008,新北市板橋區,社後里,4810,9262,5142,4120,691,7542,1029,8176,165
2016-07,65000010-009,新北市板橋區,香社里,1577,4511,2247,2264,514,3507,490,3728,116
2016-07,65000010-010,新北市板橋區,中正里,1608,4562,2233,2329,598,3538,426,3720,94
2016-07,65000010-011,新北市板橋區,自強里,2053,5423,2649,2774,664,3930,829,4567,85
2016-07,65000010-012,新北市板橋區,自立里,1093,2928,1419,1509,344,2204,380,2424,69
2016-07,65000010-013,新北市板橋區,光華里,1098,2819,1384,1435,312,2131,376,2358,64
2016-07,65000010-014,新北市板橋區,國光里,1566,3873,1900,1973,341,2965,567,3285,106
2016-07,65000010-015,新北市板橋區,港尾里,1101,3057,1441,1616,433,2359,265,2438,84
2016-07,65000010-016,新北市板橋區,金華里,1461,4158,2036,2122,543,3147,468,3404,95
2016-07,65000010-017,新北市板橋區,港德里,1934,5112,2531,2581,631,3845,636,4238,102
2016-07,65000010-018,新北市板橋區,民權里,1072,2758,1359,1399,318,1965,475,2323,40
2016-07,65000010-019,新北市板橋區,建國里,1419,3750,1836,1914,412,2824,514,3152,74
2016-07,65000010-020,新北市板橋區,漢生里,1676,4494,2171,2323,649,3234,611,3621,89
2016-07,65000010-021,新北市板橋區,公舘里,1472,4131,2022,2109,610,2992,529,3262,91
2016-07,65000010-022,新北市板橋區,新民里,1730,4694,2293,2401,768,3385,541,3669,103
2016-07,65000010-023,新北市板橋區,幸福里,1514,4172,2082,2090,524,3138,510,3390,112
2016-07,65000010-024,新北市板橋區,忠誠里,1668,4269,2066,2203,560,3076,633,3466,93
2016-07,65000010-025,新北市板橋區,百壽里,926,2501,1210,1291,399,1775,327,1964,53
2016-07,65000010-026,新北市板橋區,介壽里,1222,3222,1549,1673,451,2331,440,2593,73
2016-07,65000010-027,新北市板橋區,新埔里,870,2187,1065,1122,212,1650,325,1870,50
2016-07,65000010-028,新北市板橋區,華江里,3161,7749,3593,4156,1406,5714,629,5885,194
2016-07,65000010-029,新北市板橋區,江翠里,1790,4920,2416,2504,587,3762,571,4066,111
2016-07,65000010-030,新北市板橋區,純翠里,2074,5658,2779,2879,668,4406,584,4670,122
2016-07,65000010-031,新北市板橋區,溪頭里,2407,6313,3099,3214,787,4832,694,5154,160
2016-07,65000010-032,新北市板橋區,聯翠里,1639,3784,1772,2012,439,2887,458,3129,93
2016-07,65000010-033,新北市板橋區,宏翠里,2163,4975,2375,2600,600,3965,410,4124,94
2016-07,65000010-034,新北市板橋區,仁翠里,1112,3028,1478,1550,320,2322,386,2563,61
2016-07,65000010-035,新北市板橋區,新翠里,3061,8183,3933,4250,990,6573,620,6653,209
2016-07,65000010-036,新北市板橋區,吉翠里,1373,3964,1926,2038,504,3121,339,3246,91
2016-07,65000010-037,新北市板橋區,德翠里,2690,7626,3724,3902,1153,6029,444,5989,188
2016-07,65000010-038,新北市板橋區,滿翠里,1148,3148,1517,1631,359,2398,391,2623,71
2016-07,65000010-039,新北市板橋區,明翠里,1959,5085,2465,2620,552,3888,645,4283,101
2016-07,65000010-040,新北市板橋區,松翠里,1398,3549,1719,1830,405,2738,406,2935,85
2016-07,65000010-041,新北市板橋區,柏翠里,1742,4232,2022,2210,528,3202,502,3469,98
2016-07,65000010-042,新北市板橋區,龍翠里,1982,5269,2547,2722,598,4148,523,4365,151
2016-07,65000010-043,新北市板橋區,華翠里,1391,3864,1857,2007,608,2876,380,3062,79
2016-07,65000010-044,新北市板橋區,忠翠里,4364,11006,5194,5812,1896,8318,792,8401,280
2016-07,65000010-045,新北市板橋區,嵐翠里,983,2665,1344,1321,326,2033,306,2213,47
2016-07,65000010-046,新北市板橋區,文翠里,1577,4188,2075,2113,464,3203,521,3500,91
2016-07,65000010-047,新北市板橋區,青翠里,1211,3158,1617,1541,343,2444,371,2642,80
2016-07,65000010-048,新北市板橋區,懷翠里,2239,6247,3083,3164,662,4956,629,5160,179
2016-07,65000010-049,新北市板橋區,福翠里,562,1425,722,703,143,1081,201,1224,28
2016-07,65000010-050,新北市板橋區,港嘴里,2443,6423,3197,3226,718,5078,627,5404,130
2016-07,65000010-051,新北市板橋區,振興里,1666,4610,2278,2332,480,3575,555,3884,115
2016-07,65000010-052,新北市板橋區,振義里,1627,4399,2149,2250,469,3437,493,3637,120
2016-07,65000010-053,新北市板橋區,光復里,1319,3434,1739,1695,418,2631,385,2812,87
2016-07,65000010-054,新北市板橋區,埔墘里,2560,6546,3128,3418,723,5181,642,5441,160
2016-07,65000010-055,新北市板橋區,長壽里,1017,2953,1447,1506,339,2262,352,2471,56
2016-07,65000010-056,新北市板橋區,福壽里,1269,3484,1713,1771,364,2783,337,2921,80
2016-07,65000010-057,新北市板橋區,海山里,2838,8535,4086,4449,1771,6049,715,6177,227
2016-07,65000010-058,新北市板橋區,九如里,1064,3011,1449,1562,398,2261,352,2417,80
2016-07,65000010-059,新北市板橋區,玉光里,2180,5681,2679,3002,883,4259,539,4434,149
2016-07,65000010-060,新北市板橋區,光仁里,1050,3102,1531,1571,456,2265,381,2469,67
2016-07,65000010-061,新北市板橋區,埤墘里,1685,4583,2201,2382,804,3316,463,3515,102
2016-07,65000010-062,新北市板橋區,永安里,1414,3673,1798,1875,541,2759,373,2950,81
2016-07,65000010-063,新北市板橋區,雙玉里,1537,4347,2098,2249,768,3132,447,3308,100
2016-07,65000010-064,新北市板橋區,廣新里,1287,3852,1907,1945,606,2826,420,3041,91
2016-07,65000010-065,新北市板橋區,深丘里,3702,9328,4459,4869,1818,6727,783,6956,214
