year,age_range,male,female,total
2019,0-4,196,181,377
2019,5-9,160,157,317
2019,10-14,146,140,286
2019,15-19,213,165,378
2019,20-24,307,230,537
2019,25-29,359,283,642
2019,30-34,332,242,574
2019,35-39,330,280,610
2019,40-44,311,263,574
2019,45-49,365,250,615
2019,50-54,340,230,570
2019,55-59,362,257,619
2019,60-64,392,253,645
2019,65-69,203,117,320
2019,70-74,109,103,212
2019,75-79,61,47,108
2019,80-84,46,44,90
2019,85-89,18,45,63
2019,90-94,9,19,28
2019,95-99,7,14,21
2019,100+,2,2,4
2020,0-4,190,173,363
2020,5-9,167,163,330
2020,10-14,146,140,286
2020,15-19,182,152,334
2020,20-24,293,222,515
2020,25-29,363,279,642
2020,30-34,330,248,578
2020,35-39,339,269,608
2020,40-44,299,272,571
2020,45-49,366,262,628
2020,50-54,339,227,566
2020,55-59,355,255,610
2020,60-64,378,247,625
2020,65-69,246,146,392
2020,70-74,125,112,237
2020,75-79,63,50,113
2020,80-84,48,45,93
2020,85-89,19,41,60
2020,90-94,9,21,30
2020,95-99,6,12,18
2020,100+,0,0,0
2021,0-4,184,169,353
2021,5-9,175,170,345
2021,10-14,142,140,282
2021,15-19,168,138,306
2021,20-24,274,215,489
2021,25-29,342,263,605
2021,30-34,356,263,619
2021,35-39,341,269,610
2021,40-44,292,274,566
2021,45-49,342,247,589
2021,50-54,359,231,590
2021,55-59,363,259,622
2021,60-64,365,250,615
2021,65-69,273,181,454
2021,70-74,134,105,239
2021,75-79,65,64,129
2021,80-84,46,41,87
2021,85-89,22,39,61
2021,90-94,10,20,30
2021,95-99,6,13,19
2021,100+,0,0,0
2022,0-4,169,161,330
2022,5-9,182,165,347
2022,10-14,155,149,304
2022,15-19,155,141,296
2022,20-24,250,181,431
2022,25-29,339,281,620
2022,30-34,360,263,623
2022,35-39,340,250,590
2022,40-44,315,281,596
2022,45-49,322,251,573
2022,50-54,349,227,576
2022,55-59,358,263,621
2022,60-64,353,256,609
2022,65-69,310,200,510
2022,70-74,140,115,255
2022,75-79,75,67,142
2022,80-84,42,46,88
2022,85-89,26,38,64
2022,90-94,10,19,29
2022,95-99,5,11,16
2022,100+,0,0,0
2023,0-4,160,152,312
2023,5-9,187,175,362
2023,10-14,164,153,317
2023,15-19,134,127,261
2023,20-24,239,185,424
2023,25-29,322,258,580
2023,30-34,358,265,623
2023,35-39,340,259,599
2023,40-44,324,280,604
2023,45-49,315,251,566
2023,50-54,355,235,590
2023,55-59,337,244,581
2023,60-64,365,257,622
2023,65-69,338,231,569
2023,70-74,148,108,256
2023,75-79,82,84,166
2023,80-84,39,50,89
2023,85-89,27,33,60
2023,90-94,11,22,33
2023,95-99,6,9,15
2023,100+,0,0,0
2024,0-4,150,138,288
2024,5-9,196,181,377
2024,10-14,160,157,317
2024,15-19,146,140,286
2024,20-24,213,165,378
2024,25-29,307,230,537
2024,30-34,359,283,642
2024,35-39,332,242,574
2024,40-44,330,280,610
2024,45-49,311,263,574
2024,50-54,361,250,611
2024,55-59,327,230,557
2024,60-64,337,257,594
2024,65-69,366,253,619
2024,70-74,178,117,295
2024,75-79,84,98,182
2024,80-84,42,44,86
2024,85-89,26,31,57
2024,90-94,12,22,34
2024,95-99,6,8,14
2024,100+,0,0,0
2025,0-4,149,138,287
2025,5-9,190,173,363
2025,10-14,167,163,330
2025,15-19,146,140,286
2025,20-24,182,152,334
2025,25-29,293,222,515
2025,30-34,363,279,642
2025,35-39,330,248,578
2025,40-44,339,269,608
2025,45-49,299,272,571
2025,50-54,362,262,624
2025,55-59,326,227,553
2025,60-64,330,255,585
2025,65-69,353,247,600
2025,70-74,219,146,365
2025,75-79,100,105,205
2025,80-84,43,45,88
2025,85-89,24,32,56
2025,90-94,13,21,34
2025,95-99,7,9,16
2025,100+,0,0,0
2026,0-4,147,137,284
2026,5-9,184,169,353
2026,10-14,175,170,345
2026,15-19,142,140,282
2026,20-24,168,138,306
2026,25-29,274,215,489
2026,30-34,342,263,605
2026,35-39,356,263,619
2026,40-44,341,269,610
2026,45-49,292,274,566
2026,50-54,342,247,589
2026,55-59,343,231,574
2026,60-64,338,259,597
2026,65-69,340,250,590
2026,70-74,245,180,425
2026,75-79,109,100,209
2026,80-84,45,54,99
2026,85-89,24,30,54
2026,90-94,14,20,34
2026,95-99,8,9,17
2026,100+,0,0,0
2027,0-4,144,135,279
2027,5-9,169,161,330
2027,10-14,182,165,347
2027,15-19,155,149,304
2027,20-24,155,141,296
2027,25-29,250,181,431
2027,30-34,339,281,620
2027,35-39,360,263,623
2027,40-44,340,250,590
2027,45-49,315,281,596
2027,50-54,322,251,573
2027,55-59,335,227,562
2027,60-64,333,263,596
2027,65-69,328,255,583
2027,70-74,281,197,478
2027,75-79,115,108,223
2027,80-84,52,58,110
2027,85-89,24,32,56
2027,90-94,14,18,32
2027,95-99,8,9,17
2027,100+,0,0,0
2028,0-4,141,132,273
2028,5-9,160,152,312
2028,10-14,187,175,362
2028,15-19,164,153,317
2028,20-24,134,127,261
2028,25-29,239,185,424
2028,30-34,322,258,580
2028,35-39,358,265,623
2028,40-44,340,259,599
2028,45-49,324,280,604
2028,50-54,315,251,566
2028,55-59,342,235,577
2028,60-64,312,244,556
2028,65-69,339,257,596
2028,70-74,306,223,529
2028,75-79,123,103,226
2028,80-84,57,71,128
2028,85-89,24,34,58
2028,90-94,14,17,31
2028,95-99,8,10,18
2028,100+,0,0,0
2029,0-4,137,129,266
2029,5-9,150,138,288
2029,10-14,196,181,377
2029,15-19,160,157,317
2029,20-24,146,140,286
2029,25-29,213,165,378
2029,30-34,307,230,537
2029,35-39,359,283,642
2029,40-44,332,242,574
2029,45-49,330,280,610
2029,50-54,311,263,574
2029,55-59,349,250,599
2029,60-64,304,230,534
2029,65-69,312,257,569
2029,70-74,331,240,571
2029,75-79,151,110,261
2029,80-84,59,80,139
2029,85-89,26,31,57
2029,90-94,14,17,31
2029,95-99,9,9,18
2029,100+,0,0,0
2030,0-4,134,126,260
2030,5-9,149,138,287
2030,10-14,190,173,363
2030,15-19,167,163,330
2030,20-24,146,140,286
2030,25-29,182,152,334
2030,30-34,293,222,515
2030,35-39,363,279,642
2030,40-44,330,248,578
2030,45-49,339,269,608
2030,50-54,299,272,571
2030,55-59,351,262,613
2030,60-64,302,227,529
2030,65-69,305,255,560
2030,70-74,320,234,554
2030,75-79,186,133,319
2030,80-84,75,84,159
2030,85-89,26,31,57
2030,90-94,14,17,31
2030,95-99,9,9,18
2030,100+,0,0,0
2031,0-4,131,122,253
2031,5-9,147,137,284
2031,10-14,184,169,353
2031,15-19,175,170,345
2031,20-24,142,140,282
2031,25-29,168,138,306
2031,30-34,274,215,489
2031,35-39,342,263,605
2031,40-44,356,263,619
2031,45-49,341,269,610
2031,50-54,292,274,566
2031,55-59,332,247,579
2031,60-64,318,231,549
2031,65-69,313,259,572
2031,70-74,306,237,543
2031,75-79,208,159,367
2031,80-84,83,81,164
2031,85-89,26,35,61
2031,90-94,14,17,31
2031,95-99,9,9,18
2031,100+,0,0,0
2032,0-4,127,118,245
2032,5-9,144,135,279
2032,10-14,169,161,330
2032,15-19,182,165,347
2032,20-24,155,149,304
2032,25-29,155,141,296
2032,30-34,250,181,431
2032,35-39,339,281,620
2032,40-44,360,263,623
2032,45-49,340,250,590
2032,50-54,315,281,596
2032,55-59,311,251,562
2032,60-64,312,227,539
2032,65-69,308,262,570
2032,70-74,295,242,537
2032,75-79,236,174,410
2032,80-84,88,87,175
2032,85-89,32,38,70
2032,90-94,14,17,31
2032,95-99,9,9,18
2032,100+,0,0,0
2033,0-4,123,114,237
2033,5-9,141,132,273
2033,10-14,160,152,312
2033,15-19,187,175,362
2033,20-24,164,153,317
2033,25-29,134,127,261
2033,30-34,239,185,424
2033,35-39,322,258,580
2033,40-44,358,265,623
2033,45-49,340,259,599
2033,50-54,324,280,604
2033,55-59,306,251,557
2033,60-64,318,235,553
2033,65-69,287,244,531
2033,70-74,307,243,550
2033,75-79,256,198,454
2033,80-84,95,81,176
2033,85-89,34,52,86
2033,90-94,14,17,31
2033,95-99,9,9,18
2033,100+,0,0,0
2034,0-4,120,111,231
2034,5-9,137,129,266
2034,10-14,150,138,288
2034,15-19,196,181,377
2034,20-24,160,157,317
2034,25-29,146,140,286
2034,30-34,213,165,378
2034,35-39,307,230,537
2034,40-44,359,283,642
2034,45-49,332,242,574
2034,50-54,330,280,610
2034,55-59,303,263,566
2034,60-64,324,250,574
2034,65-69,279,230,509
2034,70-74,283,243,526
2034,75-79,279,215,494
2034,80-84,118,87,205
2034,85-89,37,56,93
2034,90-94,14,17,31
2034,95-99,9,9,18
2034,100+,0,0,0
2035,0-4,117,107,224
2035,5-9,134,126,260
2035,10-14,149,138,287
2035,15-19,190,173,363
2035,20-24,167,163,330
2035,25-29,146,140,286
2035,30-34,182,152,334
2035,35-39,293,222,515
2035,40-44,363,279,642
2035,45-49,330,248,578
2035,50-54,339,269,608
2035,55-59,296,272,568
2035,60-64,326,262,588
2035,65-69,277,227,504
2035,70-74,278,241,519
2035,75-79,271,210,481
2035,80-84,147,109,256
2035,85-89,48,59,107
2035,90-94,16,19,35
2035,95-99,9,11,20
2035,100+,0,0,0
2036,0-4,113,103,216
2036,5-9,131,122,253
2036,10-14,147,137,284
2036,15-19,184,169,353
2036,20-24,175,170,345
2036,25-29,142,140,282
2036,30-34,168,138,306
2036,35-39,274,215,489
2036,40-44,342,263,605
2036,45-49,356,263,619
2036,50-54,341,269,610
2036,55-59,291,274,565
2036,60-64,309,247,556
2036,65-69,293,231,524
2036,70-74,285,247,532
2036,75-79,260,212,472
2036,80-84,163,134,297
2036,85-89,55,56,111
2036,90-94,16,21,37
2036,95-99,9,11,20
2036,100+,0,0,0
2037,0-4,110,100,210
2037,5-9,127,118,245
2037,10-14,144,135,279
2037,15-19,169,161,330
2037,20-24,182,165,347
2037,25-29,155,149,304
2037,30-34,155,141,296
2037,35-39,250,181,431
2037,40-44,339,281,620
2037,45-49,360,263,623
2037,50-54,340,250,590
2037,55-59,313,281,594
2037,60-64,292,251,543
2037,65-69,287,227,514
2037,70-74,279,253,532
2037,75-79,252,217,469
2037,80-84,185,149,334
2037,85-89,61,62,123
2037,90-94,19,22,41
2037,95-99,9,11,20
2037,100+,0,0,0
2038,0-4,107,98,205
2038,5-9,123,114,237
2038,10-14,141,132,273
2038,15-19,160,152,312
2038,20-24,187,175,362
2038,25-29,164,153,317
2038,30-34,134,127,261
2038,35-39,239,185,424
2038,40-44,322,258,580
2038,45-49,358,265,623
2038,50-54,340,259,599
2038,55-59,323,280,603
2038,60-64,289,251,540
2038,65-69,293,235,528
2038,70-74,262,237,499
2038,75-79,262,218,480
2038,80-84,199,172,371
2038,85-89,67,56,123
2038,90-94,20,31,51
2038,95-99,9,11,20
2038,100+,0,0,0
2039,0-4,104,95,199
2039,5-9,120,111,231
2039,10-14,137,129,266
2039,15-19,150,138,288
2039,20-24,196,181,377
2039,25-29,160,157,317
2039,30-34,146,140,286
2039,35-39,213,165,378
2039,40-44,307,230,537
2039,45-49,359,283,642
2039,50-54,332,242,574
2039,55-59,329,280,609
2039,60-64,289,263,552
2039,65-69,299,250,549
2039,70-74,254,224,478
2039,75-79,243,219,462
2039,80-84,217,187,404
2039,85-89,84,62,146
2039,90-94,20,32,52
2039,95-99,9,11,20
2039,100+,0,0,0
2040,0-4,101,93,194
2040,5-9,117,107,224
2040,10-14,134,126,260
2040,15-19,149,138,287
2040,20-24,190,173,363
2040,25-29,167,163,330
2040,30-34,146,140,286
2040,35-39,182,152,334
2040,40-44,293,222,515
2040,45-49,363,279,642
2040,50-54,330,248,578
2040,55-59,337,269,606
2040,60-64,283,272,555
2040,65-69,301,262,563
2040,70-74,252,220,472
2040,75-79,239,219,458
2040,80-84,212,182,394
2040,85-89,104,82,186
2040,90-94,25,32,57
2040,95-99,9,11,20
2040,100+,0,0,0
2041,0-4,99,91,190
2041,5-9,113,103,216
2041,10-14,131,122,253
2041,15-19,147,137,284
2041,20-24,184,169,353
2041,25-29,175,170,345
2041,30-34,142,140,282
2041,35-39,168,138,306
2041,40-44,274,215,489
2041,45-49,342,263,605
2041,50-54,356,263,619
2041,55-59,337,269,606
2041,60-64,280,274,554
2041,65-69,284,247,531
2041,70-74,268,226,494
2041,75-79,245,224,469
2041,80-84,202,184,386
2041,85-89,114,102,216
2041,90-94,30,30,60
2041,95-99,9,11,20
2041,100+,0,0,0
2042,0-4,97,89,186
2042,5-9,110,100,210
2042,10-14,127,118,245
2042,15-19,144,135,279
2042,20-24,169,161,330
2042,25-29,182,165,347
2042,30-34,155,149,304
2042,35-39,155,141,296
2042,40-44,250,181,431
2042,45-49,339,281,620
2042,50-54,360,263,623
2042,55-59,333,250,583
2042,60-64,299,281,580
2042,65-69,272,251,523
2042,70-74,262,224,486
2042,75-79,240,229,469
2042,80-84,196,188,384
2042,85-89,127,113,240
2042,90-94,36,35,71
2042,95-99,9,11,20
2042,100+,0,0,0
2043,0-4,95,87,182
2043,5-9,107,98,205
2043,10-14,123,114,237
2043,15-19,141,132,273
2043,20-24,160,152,312
2043,25-29,187,175,362
2043,30-34,164,153,317
2043,35-39,134,127,261
2043,40-44,239,185,424
2043,45-49,322,258,580
2043,50-54,358,265,623
2043,55-59,335,259,594
2043,60-64,306,280,586
2043,65-69,269,251,520
2043,70-74,267,230,497
2043,75-79,225,215,440
2043,80-84,203,191,394
2043,85-89,136,130,266
2043,90-94,41,33,74
2043,95-99,9,16,25
2043,100+,0,0,0
2044,0-4,94,87,181
2044,5-9,104,95,199
2044,10-14,120,111,231
2044,15-19,137,129,266
2044,20-24,150,138,288
2044,25-29,196,181,377
2044,30-34,160,157,317
2044,35-39,146,140,286
2044,40-44,213,165,378
2044,45-49,307,230,537
2044,50-54,358,283,641
2044,55-59,328,242,570
2044,60-64,310,280,590
2044,65-69,268,263,531
2044,70-74,272,243,515
2044,75-79,218,204,422
2044,80-84,187,193,380
2044,85-89,146,140,286
2044,90-94,52,39,91
2044,95-99,9,16,25
2044,100+,0,0,0
2045,0-4,94,87,181
2045,5-9,101,93,194
2045,10-14,117,107,224
2045,15-19,134,126,260
2045,20-24,149,138,287
2045,25-29,190,173,363
2045,30-34,167,163,330
2045,35-39,146,140,286
2045,40-44,182,152,334
2045,45-49,293,222,515
2045,50-54,362,279,641
2045,55-59,328,248,576
2045,60-64,316,269,585
2045,65-69,261,272,533
2045,70-74,273,254,527
2045,75-79,218,201,419
2045,80-84,185,191,376
2045,85-89,142,138,280
2045,90-94,63,54,117
2045,95-99,13,16,29
2045,100+,0,0,0
2046,0-4,95,88,183
2046,5-9,99,91,190
2046,10-14,113,103,216
2046,15-19,131,122,253
2046,20-24,147,137,284
2046,25-29,184,169,353
2046,30-34,175,170,345
2046,35-39,142,140,282
2046,40-44,168,138,306
2046,45-49,274,215,489
2046,50-54,342,263,605
2046,55-59,351,263,614
2046,60-64,317,269,586
2046,65-69,258,274,532
2046,70-74,259,242,501
2046,75-79,231,204,435
2046,80-84,190,196,386
2046,85-89,133,140,273
2046,90-94,67,67,134
2046,95-99,16,15,31
2046,100+,0,0,0
2047,0-4,95,89,184
2047,5-9,97,89,186
2047,10-14,110,100,210
2047,15-19,127,118,245
2047,20-24,144,135,279
2047,25-29,169,161,330
2047,30-34,182,165,347
2047,35-39,155,149,304
2047,40-44,155,141,296
2047,45-49,250,181,431
2047,50-54,339,281,620
2047,55-59,353,263,616
2047,60-64,318,250,568
2047,65-69,274,281,555
2047,70-74,248,248,496
2047,75-79,225,200,425
2047,80-84,185,201,386
2047,85-89,132,144,276
2047,90-94,71,73,144
2047,95-99,18,18,36
2047,100+,0,0,0
2048,0-4,97,90,187
2048,5-9,95,87,182
2048,10-14,107,98,205
2048,15-19,123,114,237
2048,20-24,141,132,273
2048,25-29,160,152,312
2048,30-34,187,175,362
2048,35-39,164,153,317
2048,40-44,134,127,261
2048,45-49,239,185,424
2048,50-54,322,258,580
2048,55-59,354,265,619
2048,60-64,319,259,578
2048,65-69,281,280,561
2048,70-74,244,247,491
2048,75-79,231,208,439
2048,80-84,175,188,363
2048,85-89,137,146,283
2048,90-94,75,85,160
2048,95-99,19,17,36
2048,100+,0,0,0
2049,0-4,98,90,188
2049,5-9,94,87,181
2049,10-14,104,95,199
2049,15-19,120,111,231
2049,20-24,137,129,266
2049,25-29,150,138,288
2049,30-34,196,181,377
2049,35-39,160,157,317
2049,40-44,146,140,286
2049,45-49,213,165,378
2049,50-54,307,230,537
2049,55-59,354,283,637
2049,60-64,315,242,557
2049,65-69,285,280,565
2049,70-74,243,260,503
