year,age_range,male,female,total
2019,0-4,356,343,699
2019,5-9,430,387,817
2019,10-14,526,434,960
2019,15-19,699,586,1285
2019,20-24,796,720,1516
2019,25-29,711,620,1331
2019,30-34,763,626,1389
2019,35-39,941,845,1786
2019,40-44,1035,859,1894
2019,45-49,923,727,1650
2019,50-54,1141,710,1851
2019,55-59,1104,780,1884
2019,60-64,946,829,1775
2019,65-69,855,803,1658
2019,70-74,518,539,1057
2019,75-79,458,567,1025
2019,80-84,318,507,825
2019,85-89,137,288,425
2019,90-94,51,135,186
2019,95-99,6,26,32
2019,100+,1,5,6
2020,0-4,366,346,712
2020,5-9,415,381,796
2020,10-14,498,416,914
2020,15-19,644,532,1176
2020,20-24,812,711,1523
2020,25-29,712,648,1360
2020,30-34,730,602,1332
2020,35-39,941,829,1770
2020,40-44,1012,905,1917
2020,45-49,929,686,1615
2020,50-54,1103,728,1831
2020,55-59,1099,761,1860
2020,60-64,971,821,1792
2020,65-69,882,835,1717
2020,70-74,572,579,1151
2020,75-79,418,513,931
2020,80-84,331,501,832
2020,85-89,157,317,474
2020,90-94,52,133,185
2020,95-99,11,41,52
2020,100+,0,0,0
2021,0-4,367,354,721
2021,5-9,417,360,777
2021,10-14,456,414,870
2021,15-19,614,506,1120
2021,20-24,791,700,1491
2021,25-29,755,668,1423
2021,30-34,701,573,1274
2021,35-39,913,792,1705
2021,40-44,990,889,1879
2021,45-49,938,724,1662
2021,50-54,1058,753,1811
2021,55-59,1083,743,1826
2021,60-64,1008,786,1794
2021,65-69,869,836,1705
2021,70-74,662,639,1301
2021,75-79,392,494,886
2021,80-84,347,494,841
2021,85-89,163,333,496
2021,90-94,57,141,198
2021,95-99,15,41,56
2021,100+,0,0,0
2022,0-4,386,344,730
2022,5-9,390,366,756
2022,10-14,457,409,866
2022,15-19,576,467,1043
2022,20-24,752,681,1433
2022,25-29,776,699,1475
2022,30-34,716,569,1285
2022,35-39,810,748,1558
2022,40-44,1009,864,1873
2022,45-49,975,795,1770
2022,50-54,1012,715,1727
2022,55-59,1087,739,1826
2022,60-64,1035,786,1821
2022,65-69,838,806,1644
2022,70-74,715,712,1427
2022,75-79,394,482,876
2022,80-84,351,463,814
2022,85-89,180,352,532
2022,90-94,60,159,219
2022,95-99,13,39,52
2022,100+,0,0,0
2023,0-4,401,356,757
2023,5-9,378,366,744
2023,10-14,429,396,825
2023,15-19,553,440,993
2023,20-24,747,655,1402
2023,25-29,767,687,1454
2023,30-34,719,598,1317
2023,35-39,779,688,1467
2023,40-44,984,854,1838
2023,45-49,981,842,1823
2023,50-54,961,696,1657
2023,55-59,1093,731,1824
2023,60-64,1047,778,1825
2023,65-69,859,816,1675
2023,70-74,747,740,1487
2023,75-79,396,466,862
2023,80-84,350,485,835
2023,85-89,195,343,538
2023,90-94,62,160,222
2023,95-99,16,51,67
2023,100+,0,0,0
2024,0-4,418,389,807
2024,5-9,356,343,699
2024,10-14,430,387,817
2024,15-19,526,434,960
2024,20-24,699,586,1285
2024,25-29,796,720,1516
2024,30-34,711,620,1331
2024,35-39,763,626,1389
2024,40-44,931,845,1776
2024,45-49,1010,859,1869
2024,50-54,898,727,1625
2024,55-59,1096,707,1803
2024,60-64,1050,757,1807
2024,65-69,881,803,1684
2024,70-74,764,759,1523
