統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2014-09,0902005,金門縣烈嶼鄉,3,68,35,33,2,1,-1,8,4,-3,-1,-5,-3,4,1,-6,5,6,-4,-2,2,3,1,-5,1,6,-3,-3,3,-2,-4,2,3,-1,-2,1,-1,1,3,2,-3,-1,-2,-2,-1,2,1,-1,4,-1,-8,2,13,4,-2,-6,-5,3,-2,-3,9,8,-1,-5,-7,-2,6,2,-2,1,3,5,4,-2,-5,-5,7,5,-5,-2,3,1,0,2,-1,5,5,-6,0,6,-6,-2,10,2,-10,0,8,-5,0,6,2,-2,2,3,-1,-3,-1,4,0,2,-2,-6,-3,-3,16,9,-9,-2,5,9,-5,-9,4,1,4,0,-4,4,5,-1,-7,-2,6,-2,2,5,0,-3,-3,12,0,-3,4,-1,-3,0,2,1,0,0,-1,-5,-2,6,-4,-3,5,5,-2,-3,1,-3,1,2,0,1,-1,1,2,1,3,-1,0,1,0,0,-2,0,2,-3,0,2,0,0,0,2,0,0,0,-1,-1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0
2014-09,0902006,金門縣烏坵鄉,0,1,0,1,0,1,0,0,0,0,-1,-2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-2,1,1,0,1,0,0,0,-1,0,-1,-1,2,1,0,-1,-1,0,0,1,1,0,0,-1,-1,1,1,0,0,-1,-1,1,1,-1,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,-1,0,1,0,0,1,-2,-2,2,2,0,0,-3,0,3,-1,-1,1,1,-1,0,1,-1,0,1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09,10002,宜蘭縣,24,15,-14,29,10,3,-33,-33,18,58,39,-5,-50,-51,20,30,12,-20,-28,14,5,-30,-32,-4,16,-14,-28,11,-1,-5,-77,-49,41,35,13,-34,-101,-18,37,-33,-2,28,29,4,-32,-68,-18,53,52,-30,-34,13,25,19,-23,-27,-9,23,65,33,-5,-44,-67,-26,16,28,-20,-49,-6,-17,-13,26,-8,-46,34,22,-11,63,-90,-63,114,53,-45,-48,38,34,11,26,-47,-45,-22,-11,-46,1,58,-29,36,86,-84,-30,31,6,7,25,-19,-76,10,23,23,4,0,9,30,28,40,67,-24,-33,65,42,-73,-55,50,47,-36,-18,47,44,-10,-8,1,11,35,13,-17,-8,45,41,-14,-15,63,75,-87,-90,-15,9,32,-18,-6,-9,10,25,-14,4,0,-15,7,24,6,-19,23,52,-32,-27,17,6,10,-5,-22,6,17,29,0,-3,-1,-22,2,14,3,12,17,-1,-14,2,14,-3,7,1,-2,10,3,0,1,-9,4,3,-3,0,-3,-4,1,2,-2,-1,2,0
2014-09,1000201,宜蘭縣宜蘭市,4,-24,-16,-8,-4,1,-4,-14,-1,18,12,0,-9,-16,5,0,-7,-2,-2,3,8,-10,-26,10,4,-6,8,-7,-4,-1,-25,-20,-4,18,28,2,-42,-17,-1,4,31,3,-17,-1,9,-18,-6,4,12,-10,-13,5,8,21,-6,-9,-10,4,10,8,4,-19,-13,8,-7,0,4,-20,16,7,-12,13,1,-18,6,-1,4,21,-26,-13,33,-4,-6,-7,0,2,2,21,0,-9,-3,-7,2,1,-5,-23,-6,29,-5,-5,7,-3,-9,8,8,-12,-5,-4,9,8,8,-3,3,14,13,0,-33,7,23,6,-18,-6,5,5,-1,-13,9,15,5,4,-1,-1,6,1,-7,13,13,-2,1,-21,16,27,-19,-5,-15,-16,13,4,3,-3,-9,4,3,11,6,-3,3,0,-6,1,13,7,-5,-5,-8,3,13,-11,-3,10,0,5,-8,3,3,-4,-3,2,1,3,6,-9,-5,8,1,0,3,-1,-1,2,3,-2,-1,-3,2,1,0,1,-2,-1,1,1,-1,-1,1,1
2014-09,1000202,宜蘭縣羅東鎮,7,17,-4,21,-4,-14,6,6,-4,6,7,-1,-3,-13,2,10,-5,-13,1,1,-19,1,7,-6,14,-10,-23,18,10,-4,-16,-8,9,13,-4,-12,2,2,6,12,7,2,-10,-15,11,-4,-11,22,19,-14,-27,-5,11,4,-12,2,7,2,9,7,-7,-15,-9,-6,8,4,3,-9,-10,4,-2,0,-8,-14,25,10,-7,-9,-22,8,25,7,0,-8,5,12,-17,-2,-8,-21,11,7,-9,10,9,1,-4,4,-4,9,2,-6,0,-2,-12,-20,8,23,9,-7,0,5,4,0,1,17,0,-13,11,3,-24,-13,8,26,-14,-2,10,-6,-3,11,11,-7,6,7,1,-2,3,3,-8,9,14,7,-12,-14,-3,13,0,-18,5,6,1,3,-3,8,7,5,-10,-11,12,-4,0,13,-7,1,6,-3,4,1,-9,0,4,4,2,0,1,0,-6,-1,6,5,-1,1,-2,0,3,-6,3,4,-1,0,0,2,-1,0,1,0,0,-2,0,-3,0,3,0,0,0,0
2014-09,1000203,宜蘭縣蘇澳鎮,-15,-48,-23,-25,-6,4,3,1,-10,6,5,-3,-2,0,8,-2,-1,-6,-1,4,4,-8,-9,8,2,-1,-6,-8,2,2,-2,-5,6,2,-1,0,-4,-2,3,-8,-21,2,16,5,-9,-13,4,6,3,-2,-7,-4,-1,5,6,-7,-3,9,7,-12,-2,10,-15,-11,2,-3,-9,0,-4,-3,4,8,6,0,-6,-13,5,10,0,-7,4,6,-7,-5,5,5,-3,1,-8,2,4,-2,-12,-3,7,-2,8,9,-21,0,17,-7,-5,6,1,-3,12,-1,-1,2,-9,4,11,-6,-5,10,2,-7,1,10,-10,-15,12,3,4,5,-12,-6,3,0,6,4,-4,2,-2,2,3,-1,12,0,-1,2,-16,-12,2,4,10,7,-4,-6,2,-2,-4,10,1,-8,3,2,-2,-2,5,9,-1,-6,2,-4,1,8,-7,-6,7,4,-2,-1,-1,2,1,-5,1,2,1,0,-2,-2,1,1,1,2,0,0,-2,0,2,-2,0,1,-1,0,0,0,0,-1,0,1,0,0
2014-09,1000204,宜蘭縣頭城鎮,-15,-12,-1,-11,3,1,-1,-9,1,6,3,1,-1,-1,-6,1,2,-4,-3,-4,8,7,-8,-8,4,9,0,-6,0,4,4,-5,-3,4,1,-11,-14,-4,11,8,-11,1,11,-5,-8,8,12,-4,-7,-7,5,11,0,-8,5,5,-16,-7,3,4,7,-2,-5,-4,-3,-1,6,8,-8,-10,2,1,-1,-1,6,9,-1,-6,-4,0,2,7,-2,-7,7,3,1,-2,-3,1,-11,-3,0,-4,5,-2,10,12,-12,-7,4,5,-9,3,0,-5,1,1,0,1,-4,-3,5,6,8,3,-6,-1,4,9,2,-11,6,-2,-4,3,5,7,1,-3,-3,-7,3,2,0,-2,1,8,-3,-4,5,6,-7,-9,1,-1,-5,1,2,-3,2,0,0,5,-6,-11,3,7,1,4,1,-3,-2,0,3,0,-5,-2,-3,6,5,-3,1,1,-3,1,2,-1,-1,4,3,0,0,-4,0,1,1,1,-1,2,0,-2,-1,0,1,0,-1,0,1,1,0,0,0,0,0,-1
2014-09,1000205,宜蘭縣礁溪鄉,-10,-4,-11,7,-1,6,-2,0,0,4,6,2,-11,-8,10,4,-2,2,-10,2,4,-4,8,-1,-8,-4,-2,8,4,-2,-11,2,4,-7,4,1,1,-8,-5,2,-8,-4,9,12,-9,-12,-7,4,0,-3,6,-1,0,4,-6,-12,0,6,11,5,4,0,-17,-8,16,5,-22,-5,13,-14,-8,4,-1,7,4,0,0,8,-13,-9,10,13,1,-5,7,8,7,-2,-12,2,-5,-12,-5,4,6,-3,5,12,-6,-6,0,1,7,-5,-3,-5,-9,13,10,-11,4,9,-11,2,20,2,-6,3,3,-8,-3,-5,4,1,-1,8,11,2,-15,-3,0,-1,11,1,-2,-12,7,9,-6,5,-4,7,0,-7,1,4,-1,-10,1,4,-1,1,-4,-7,-2,8,2,7,7,-6,1,2,-10,-1,5,1,4,-1,-6,0,1,2,2,1,-4,-4,3,0,-1,3,2,0,-3,1,4,-1,1,-1,0,3,0,-1,1,-3,0,3,0,0,0,-1,0,0,0,0,0,0
2014-09,1000206,宜蘭縣壯圍鄉,3,-1,-4,3,2,-6,-7,0,4,-3,-3,5,-2,-8,-6,7,10,2,-2,-2,-8,2,4,0,-3,-3,-2,-2,-2,1,-8,0,11,-2,-10,4,2,1,7,0,-2,-4,5,-1,-4,-10,-4,7,3,11,2,-10,1,-1,-5,5,4,-12,7,9,-6,-1,-1,3,0,0,6,-1,0,1,-7,0,2,-1,-4,1,2,0,-6,-9,5,11,-1,4,-11,-8,9,9,-2,-9,6,5,-15,-5,3,3,5,1,-3,0,8,-1,-10,-3,6,5,-2,-2,1,1,3,2,-1,-5,2,5,-6,0,8,-3,-6,3,11,1,-5,1,8,6,-5,-5,-3,4,8,0,-8,-6,1,4,0,2,7,4,-5,-7,2,4,4,-3,-7,-5,3,9,-3,-5,4,6,0,-2,0,1,1,-2,-2,-4,2,4,1,2,2,0,-1,2,0,-3,0,-4,2,2,0,-1,1,1,0,1,-1,2,1,-4,0,1,0,2,0,-1,0,0,0,-1,-1,1,0,0,0,0,0,0
2014-09,1000207,宜蘭縣員山鄉,4,28,26,2,13,5,-10,-5,3,7,8,-4,-10,1,3,0,4,3,-2,0,1,-1,1,-4,-2,-4,3,2,-6,4,-3,-2,4,-4,-7,-2,-6,10,3,-11,9,3,6,-10,-8,6,4,-1,4,6,-8,-4,2,-2,2,1,0,9,4,-4,0,2,-2,-13,2,13,11,-4,0,-2,-5,-2,-1,-1,12,-2,-10,4,-8,0,3,-8,-4,-6,4,8,0,-4,8,11,-13,-9,-5,5,9,-11,-2,20,10,-17,-11,1,4,17,-5,-14,6,2,4,-1,-1,-1,-6,6,4,4,6,-3,2,6,-1,-7,2,0,-1,-3,3,12,-7,-4,-2,5,0,-4,4,4,5,3,-8,-4,3,8,2,-14,1,5,0,2,-6,-2,5,5,2,-3,-3,-7,-6,5,6,-9,-1,12,-4,-7,3,7,3,0,1,-3,-3,3,2,0,2,-3,1,3,-2,0,1,1,-1,-1,0,-2,1,0,0,1,1,-1,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0
2014-09,1000208,宜蘭縣冬山鄉,-8,-15,-7,-8,7,4,-14,-20,14,17,-2,-4,-11,-3,8,1,6,0,-10,4,10,-8,-5,0,-1,0,-8,8,4,-14,-5,11,7,-9,1,2,-18,-10,0,-19,-1,12,10,11,-11,-14,2,3,-1,5,1,5,-1,-5,4,-7,0,16,9,-2,-12,1,6,-15,-1,9,-8,-8,-9,3,8,-3,-4,-3,10,15,-12,5,-4,-6,8,6,-2,-14,9,9,-1,-12,-13,1,-5,-10,6,11,8,-7,10,-2,-19,9,-10,7,20,-9,3,0,-11,-10,4,3,-8,5,10,3,5,9,5,-8,-3,8,0,-3,-3,9,-4,-15,4,4,7,6,-3,-4,3,15,-2,-3,3,4,1,-5,7,12,-14,-9,1,-6,7,-1,-4,5,7,8,-3,-13,-1,-8,-1,8,0,0,0,6,-4,-1,2,-4,0,-3,0,6,1,1,0,-2,-1,2,4,-1,0,2,-1,1,-1,-2,5,3,-3,0,3,1,-1,1,1,-1,0,-1,-1,1,-1,-1,0,-1,0,0,0,0
2014-09,1000209,宜蘭縣五結鄉,31,24,16,8,2,-1,-2,5,8,-1,-2,-4,-5,-4,-1,6,7,-1,0,2,-2,-1,-2,-4,0,3,1,-2,0,5,-8,-13,6,9,2,-11,-16,4,7,-9,-8,12,4,3,-4,-9,-6,5,12,-8,2,10,-1,-1,1,1,-2,-5,5,9,6,-7,2,19,-5,-17,-4,1,-3,-5,1,3,1,-12,-15,5,12,20,-9,-18,17,3,-22,3,9,4,9,0,-7,-11,1,15,0,-12,4,6,0,2,-10,-15,7,9,14,5,-17,-15,2,1,-3,6,6,-3,4,1,-2,15,10,-8,2,5,-1,0,-3,4,1,6,2,-9,3,-4,0,14,-1,-9,3,-7,1,13,0,-2,10,1,-10,-5,-4,3,4,-1,2,-3,1,-3,0,4,-8,-1,14,6,-6,-3,-2,5,0,0,0,-1,-6,-6,4,1,-1,4,1,-1,2,-8,-1,9,-2,-6,3,5,2,2,0,-2,0,0,0,1,0,1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0
