year,age_range,male,female,total
2019,0-4,109,129,238
2019,5-9,76,74,150
2019,10-14,84,81,165
2019,15-19,190,161,351
2019,20-24,257,211,468
2019,25-29,260,262,522
2019,30-34,247,191,438
2019,35-39,277,227,504
2019,40-44,254,245,499
2019,45-49,242,250,492
2019,50-54,342,276,618
2019,55-59,380,282,662
2019,60-64,316,234,550
2019,65-69,234,203,437
2019,70-74,137,159,296
2019,75-79,138,140,278
2019,80-84,125,145,270
2019,85-89,78,101,179
2019,90-94,16,47,63
2019,95-99,4,5,9
2019,100+,0,1,1
2020,0-4,110,122,232
2020,5-9,86,93,179
2020,10-14,78,73,151
2020,15-19,152,135,287
2020,20-24,257,224,481
2020,25-29,259,249,508
2020,30-34,255,199,454
2020,35-39,282,213,495
2020,40-44,267,245,512
2020,45-49,212,234,446
2020,50-54,331,294,625
2020,55-59,358,280,638
2020,60-64,352,236,588
2020,65-69,240,225,465
2020,70-74,155,153,308
2020,75-79,122,142,264
2020,80-84,116,126,242
2020,85-89,86,114,200
2020,90-94,21,45,66
2020,95-99,5,12,17
2020,100+,0,0,0
2021,0-4,112,121,233
2021,5-9,91,105,196
2021,10-14,77,74,151
2021,15-19,123,111,234
2021,20-24,259,200,459
2021,25-29,261,251,512
2021,30-34,253,215,468
2021,35-39,263,206,469
2021,40-44,273,235,508
2021,45-49,226,252,478
2021,50-54,307,280,587
2021,55-59,355,280,635
2021,60-64,347,243,590
2021,65-69,244,226,470
2021,70-74,195,176,371
2021,75-79,105,128,233
2021,80-84,115,123,238
2021,85-89,84,117,201
2021,90-94,27,47,74
2021,95-99,5,14,19
2021,100+,0,0,0
2022,0-4,104,119,223
2022,5-9,103,109,212
2022,10-14,87,84,171
2022,15-19,107,89,196
2022,20-24,234,195,429
2022,25-29,259,245,504
2022,30-34,256,219,475
2022,35-39,236,209,445
2022,40-44,297,230,527
2022,45-49,230,242,472
2022,50-54,287,273,560
2022,55-59,354,278,632
2022,60-64,362,250,612
2022,65-69,249,231,480
2022,70-74,203,197,400
2022,75-79,96,125,221
2022,80-84,104,119,223
2022,85-89,88,114,202
2022,90-94,34,49,83
2022,95-99,7,17,24
2022,100+,0,0,0
2023,0-4,107,112,219
2023,5-9,118,122,240
2023,10-14,75,87,162
2023,15-19,91,75,166
2023,20-24,214,173,387
2023,25-29,268,225,493
2023,30-34,250,255,505
2023,35-39,242,194,436
2023,40-44,284,230,514
2023,45-49,252,244,496
2023,50-54,258,267,525
2023,55-59,342,273,615
2023,60-64,357,265,622
2023,65-69,286,237,523
2023,70-74,192,195,387
2023,75-79,109,130,239
2023,80-84,98,115,213
2023,85-89,85,115,200
2023,90-94,35,50,85
2023,95-99,9,20,29
2023,100+,0,0,0
2024,0-4,124,116,240
2024,5-9,109,129,238
2024,10-14,76,74,150
2024,15-19,84,81,165
2024,20-24,190,161,351
2024,25-29,257,211,468
2024,30-34,260,262,522
2024,35-39,247,191,438
2024,40-44,277,227,504
2024,45-49,254,245,499
2024,50-54,242,250,492
2024,55-59,329,276,605
2024,60-64,355,282,637
2024,65-69,291,234,525
2024,70-74,208,196,404
2024,75-79,114,141,255
2024,80-84,103,115,218
2024,85-89,80,103,183
2024,90-94,38,59,97
2024,95-99,9,19,28
2024,100+,0,0,0
2025,0-4,126,117,243
2025,5-9,110,122,232
2025,10-14,86,93,179
2025,15-19,78,73,151
2025,20-24,152,135,287
2025,25-29,257,224,481
2025,30-34,259,249,508
2025,35-39,255,199,454
2025,40-44,282,213,495
2025,45-49,267,245,512
2025,50-54,212,234,446
2025,55-59,320,294,614
2025,60-64,333,280,613
2025,65-69,327,236,563
2025,70-74,213,216,429
2025,75-79,132,138,270
2025,80-84,89,117,206
2025,85-89,75,90,165
2025,90-94,45,67,112
2025,95-99,10,20,30
2025,100+,0,0,0
2026,0-4,125,117,242
2026,5-9,112,121,233
2026,10-14,91,105,196
2026,15-19,77,74,151
2026,20-24,123,111,234
2026,25-29,259,200,459
2026,30-34,261,251,512
2026,35-39,253,215,468
2026,40-44,263,206,469
2026,45-49,273,235,508
2026,50-54,226,252,478
2026,55-59,298,280,578
2026,60-64,330,280,610
2026,65-69,322,243,565
2026,70-74,219,218,437
2026,75-79,166,156,322
2026,80-84,75,105,180
2026,85-89,75,91,166
2026,90-94,44,68,112
2026,95-99,12,22,34
2026,100+,0,0,0
2027,0-4,123,116,239
2027,5-9,104,119,223
2027,10-14,103,109,212
2027,15-19,87,84,171
2027,20-24,107,89,196
2027,25-29,234,195,429
2027,30-34,259,245,504
2027,35-39,256,219,475
2027,40-44,236,209,445
2027,45-49,297,230,527
2027,50-54,230,242,472
2027,55-59,281,273,554
2027,60-64,329,278,607
2027,65-69,337,250,587
2027,70-74,223,223,446
2027,75-79,171,175,346
2027,80-84,68,101,169
2027,85-89,68,88,156
2027,90-94,49,65,114
2027,95-99,14,23,37
2027,100+,0,0,0
2028,0-4,119,112,231
2028,5-9,107,112,219
2028,10-14,118,122,240
2028,15-19,75,87,162
2028,20-24,91,75,166
2028,25-29,214,173,387
2028,30-34,268,225,493
2028,35-39,250,255,505
2028,40-44,242,194,436
2028,45-49,284,230,514
2028,50-54,252,244,496
2028,55-59,254,267,521
2028,60-64,317,273,590
2028,65-69,332,265,597
2028,70-74,259,227,486
2028,75-79,160,174,334
2028,80-84,79,105,184
2028,85-89,67,88,155
2028,90-94,47,65,112
2028,95-99,15,23,38
2028,100+,0,0,0
2029,0-4,115,108,223
2029,5-9,124,116,240
2029,10-14,109,129,238
2029,15-19,76,74,150
2029,20-24,84,81,165
2029,25-29,190,161,351
2029,30-34,257,211,468
2029,35-39,260,262,522
2029,40-44,247,191,438
2029,45-49,277,227,504
2029,50-54,254,245,499
2029,55-59,240,250,490
2029,60-64,305,276,581
2029,65-69,330,282,612
2029,70-74,264,224,488
2029,75-79,175,174,349
2029,80-84,85,116,201
2029,85-89,69,87,156
2029,90-94,44,58,102
2029,95-99,15,28,43
2029,100+,0,0,0
2030,0-4,111,104,215
2030,5-9,126,117,243
2030,10-14,110,122,232
2030,15-19,86,93,179
2030,20-24,78,73,151
2030,25-29,152,135,287
2030,30-34,257,224,481
2030,35-39,259,249,508
2030,40-44,255,199,454
2030,45-49,282,213,495
2030,50-54,267,245,512
2030,55-59,212,234,446
2030,60-64,297,294,591
2030,65-69,308,280,588
2030,70-74,297,226,523
2030,75-79,179,191,370
2030,80-84,99,113,212
2030,85-89,58,87,145
2030,90-94,42,52,94
2030,95-99,16,31,47
2030,100+,0,0,0
2031,0-4,107,99,206
2031,5-9,125,117,242
2031,10-14,112,121,233
2031,15-19,91,105,196
2031,20-24,77,74,151
2031,25-29,123,111,234
2031,30-34,259,200,459
2031,35-39,261,251,512
2031,40-44,253,215,468
2031,45-49,263,206,469
2031,50-54,273,235,508
2031,55-59,226,252,478
2031,60-64,279,280,559
2031,65-69,305,279,584
2031,70-74,291,232,523
2031,75-79,186,193,379
2031,80-84,125,131,256
2031,85-89,48,78,126
2031,90-94,41,52,93
2031,95-99,16,29,45
2031,100+,0,0,0
2032,0-4,104,96,200
2032,5-9,123,116,239
2032,10-14,104,119,223
2032,15-19,103,109,212
2032,20-24,87,84,171
2032,25-29,107,89,196
2032,30-34,234,195,429
2032,35-39,259,245,504
2032,40-44,256,219,475
2032,45-49,236,209,445
2032,50-54,297,230,527
2032,55-59,230,242,472
2032,60-64,266,273,539
2032,65-69,304,277,581
2032,70-74,303,238,541
2032,75-79,189,198,387
2032,80-84,129,149,278
2032,85-89,46,73,119
2032,90-94,39,52,91
2032,95-99,17,28,45
2032,100+,0,0,0
2033,0-4,101,93,194
2033,5-9,119,112,231
2033,10-14,107,112,219
2033,15-19,118,122,240
2033,20-24,75,87,162
2033,25-29,91,75,166
2033,30-34,214,173,387
2033,35-39,268,225,493
2033,40-44,250,255,505
2033,45-49,242,194,436
2033,50-54,284,230,514
2033,55-59,252,244,496
2033,60-64,244,267,511
2033,65-69,292,272,564
2033,70-74,300,250,550
2033,75-79,218,203,421
2033,80-84,122,147,269
2033,85-89,51,79,130
2033,90-94,39,52,91
2033,95-99,17,27,44
2033,100+,0,0,0
2034,0-4,98,90,188
2034,5-9,115,108,223
2034,10-14,124,116,240
2034,15-19,109,129,238
2034,20-24,76,74,150
2034,25-29,84,81,165
2034,30-34,190,161,351
2034,35-39,257,211,468
2034,40-44,260,262,522
