year,age_range,male,female,total
2019,0-4,124,119,243
2019,5-9,112,97,209
2019,10-14,104,112,216
2019,15-19,134,124,258
2019,20-24,176,159,335
2019,25-29,185,174,359
2019,30-34,194,166,360
2019,35-39,194,176,370
2019,40-44,212,161,373
2019,45-49,191,161,352
2019,50-54,168,136,304
2019,55-59,166,146,312
2019,60-64,132,126,258
2019,65-69,60,68,128
2019,70-74,36,35,71
2019,75-79,25,24,49
2019,80-84,23,25,48
2019,85-89,4,9,13
2019,90-94,4,6,10
2019,95-99,1,0,1
2019,100+,0,0,0
2020,0-4,121,117,238
2020,5-9,105,99,204
2020,10-14,117,100,217
2020,15-19,118,120,238
2020,20-24,174,147,321
2020,25-29,181,177,358
2020,30-34,195,176,371
2020,35-39,196,170,366
2020,40-44,209,166,375
2020,45-49,189,159,348
2020,50-54,179,140,319
2020,55-59,169,144,313
2020,60-64,133,140,273
2020,65-69,78,75,153
2020,70-74,36,43,79
2020,75-79,27,21,48
2020,80-84,25,29,54
2020,85-89,5,10,15
2020,90-94,5,7,12
2020,95-99,1,0,1
2020,100+,0,0,0
2021,0-4,120,106,226
2021,5-9,107,107,214
2021,10-14,111,107,218
2021,15-19,108,105,213
2021,20-24,173,147,320
2021,25-29,173,169,342
2021,30-34,195,182,377
2021,35-39,202,161,363
2021,40-44,201,174,375
2021,45-49,199,154,353
2021,50-54,179,148,327
2021,55-59,171,135,306
2021,60-64,145,147,292
2021,65-69,89,93,182
2021,70-74,43,46,89
2021,75-79,24,25,49
2021,80-84,25,32,57
2021,85-89,9,7,16
2021,90-94,5,11,16
2021,95-99,1,0,1
2021,100+,0,0,0
2022,0-4,106,108,214
2022,5-9,113,101,214
2022,10-14,118,101,219
2022,15-19,98,111,209
2022,20-24,159,132,291
2022,25-29,181,168,349
2022,30-34,193,187,380
2022,35-39,194,161,355
2022,40-44,194,175,369
2022,45-49,208,156,364
2022,50-54,185,150,335
2022,55-59,174,135,309
2022,60-64,159,147,306
2022,65-69,92,106,198
2022,70-74,58,55,113
2022,75-79,19,27,46
2022,80-84,29,26,55
2022,85-89,9,13,22
2022,90-94,5,10,15
2022,95-99,3,2,5
2022,100+,0,0,0
2023,0-4,95,95,190
2023,5-9,122,113,235
2023,10-14,116,98,214
2023,15-19,103,110,213
2023,20-24,135,124,259
2023,25-29,183,161,344
2023,30-34,187,192,379
2023,35-39,203,162,365
2023,40-44,200,174,374
2023,45-49,197,164,361
2023,50-54,193,151,344
2023,55-59,174,132,306
2023,60-64,158,145,303
2023,65-69,109,117,226
2023,70-74,65,61,126
2023,75-79,26,30,56
2023,80-84,26,27,53
2023,85-89,13,17,30
2023,90-94,5,9,14
2023,95-99,3,3,6
2023,100+,0,0,0
2024,0-4,90,82,172
2024,5-9,124,119,243
2024,10-14,112,97,209
2024,15-19,104,112,216
2024,20-24,134,124,258
2024,25-29,176,159,335
2024,30-34,185,174,359
2024,35-39,194,166,360
2024,40-44,194,176,370
2024,45-49,212,161,373
2024,50-54,191,161,352
2024,55-59,168,136,304
2024,60-64,166,146,312
2024,65-69,131,126,257
2024,70-74,60,68,128
2024,75-79,35,35,70
2024,80-84,25,24,49
2024,85-89,18,21,39
2024,90-94,4,8,12
2024,95-99,4,5,9
2024,100+,0,0,0
2025,0-4,89,82,171
2025,5-9,121,117,238
2025,10-14,105,99,204
2025,15-19,117,100,217
2025,20-24,118,120,238
2025,25-29,174,147,321
2025,30-34,181,177,358
2025,35-39,195,176,371
2025,40-44,196,170,366
2025,45-49,209,166,375
2025,50-54,189,159,348
2025,55-59,179,140,319
2025,60-64,169,144,313
2025,65-69,131,140,271
2025,70-74,78,75,153
2025,75-79,34,43,77
2025,80-84,27,21,48
2025,85-89,20,25,45
2025,90-94,5,9,14
2025,95-99,5,6,11
2025,100+,0,0,0
2026,0-4,87,81,168
2026,5-9,120,106,226
2026,10-14,107,107,214
2026,15-19,111,107,218
2026,20-24,108,105,213
2026,25-29,173,147,320
2026,30-34,173,169,342
2026,35-39,195,182,377
2026,40-44,202,161,363
2026,45-49,201,174,375
2026,50-54,199,154,353
2026,55-59,179,148,327
2026,60-64,171,135,306
2026,65-69,141,147,288
2026,70-74,87,93,180
2026,75-79,40,46,86
2026,80-84,23,25,48
2026,85-89,21,28,49
2026,90-94,8,7,15
2026,95-99,4,7,11
2026,100+,0,0,0
2027,0-4,86,80,166
2027,5-9,106,108,214
2027,10-14,113,101,214
2027,15-19,118,101,219
2027,20-24,98,111,209
2027,25-29,159,132,291
2027,30-34,181,168,349
2027,35-39,193,187,380
2027,40-44,194,161,355
2027,45-49,194,175,369
2027,50-54,208,156,364
2027,55-59,185,150,335
2027,60-64,174,135,309
2027,65-69,153,147,300
2027,70-74,89,106,195
2027,75-79,52,55,107
2027,80-84,19,27,46
2027,85-89,23,25,48
2027,90-94,8,9,17
2027,95-99,5,8,13
2027,100+,0,0,0
2028,0-4,85,80,165
2028,5-9,95,95,190
2028,10-14,122,113,235
2028,15-19,116,98,214
2028,20-24,103,110,213
2028,25-29,135,124,259
2028,30-34,183,161,344
2028,35-39,187,192,379
2028,40-44,203,162,365
2028,45-49,200,174,374
2028,50-54,197,164,361
2028,55-59,193,151,344
2028,60-64,174,132,306
2028,65-69,154,145,299
2028,70-74,100,117,217
2028,75-79,55,61,116
2028,80-84,25,30,55
2028,85-89,21,26,47
2028,90-94,10,12,22
2028,95-99,5,7,12
2028,100+,0,0,0
2029,0-4,85,80,165
2029,5-9,90,82,172
2029,10-14,124,119,243
2029,15-19,112,97,209
2029,20-24,104,112,216
2029,25-29,134,124,258
2029,30-34,176,159,335
2029,35-39,185,174,359
2029,40-44,194,166,360
2029,45-49,194,176,370
2029,50-54,212,161,373
2029,55-59,191,161,352
2029,60-64,168,136,304
2029,65-69,162,146,308
2029,70-74,116,126,242
2029,75-79,53,68,121
2029,80-84,28,35,63
2029,85-89,21,23,44
2029,90-94,13,14,27
2029,95-99,4,7,11
2029,100+,0,0,0
2030,0-4,84,79,163
2030,5-9,89,82,171
2030,10-14,121,117,238
2030,15-19,105,99,204
2030,20-24,117,100,217
2030,25-29,118,120,238
2030,30-34,174,147,321
2030,35-39,181,177,358
2030,40-44,195,176,371
2030,45-49,196,170,366
2030,50-54,209,166,375
2030,55-59,189,159,348
2030,60-64,179,140,319
2030,65-69,161,144,305
2030,70-74,116,140,256
2030,75-79,64,75,139
2030,80-84,26,43,69
2030,85-89,22,20,42
2030,90-94,13,15,28
2030,95-99,5,7,12
2030,100+,0,0,0
2031,0-4,82,77,159
2031,5-9,87,81,168
2031,10-14,120,106,226
2031,15-19,107,107,214
2031,20-24,111,107,218
2031,25-29,108,105,213
2031,30-34,173,147,320
2031,35-39,173,169,342
2031,40-44,195,182,377
2031,45-49,202,161,363
2031,50-54,201,174,375
2031,55-59,199,154,353
2031,60-64,179,148,327
2031,65-69,163,135,298
2031,70-74,123,147,270
2031,75-79,68,92,160
2031,80-84,31,46,77
2031,85-89,20,23,43
2031,90-94,14,17,31
2031,95-99,6,6,12
2031,100+,0,0,0
2032,0-4,79,75,154
2032,5-9,86,80,166
2032,10-14,106,108,214
2032,15-19,113,101,214
2032,20-24,118,101,219
2032,25-29,98,111,209
2032,30-34,159,132,291
2032,35-39,181,168,349
2032,40-44,193,187,380
2032,45-49,194,161,355
2032,50-54,194,175,369
2032,55-59,208,156,364
2032,60-64,185,150,335
2032,65-69,167,135,302
2032,70-74,131,147,278
2032,75-79,71,104,175
2032,80-84,37,54,91
2032,85-89,17,23,40
2032,90-94,14,16,30
2032,95-99,7,7,14
2032,100+,0,0,0
2033,0-4,75,72,147
2033,5-9,85,80,165
2033,10-14,95,95,190
2033,15-19,122,113,235
2033,20-24,116,98,214
2033,25-29,103,110,213
2033,30-34,135,124,259
2033,35-39,183,161,344
2033,40-44,187,192,379
2033,45-49,203,162,365
2033,50-54,200,174,374
2033,55-59,197,164,361
2033,60-64,193,151,344
2033,65-69,167,132,299
2033,70-74,131,145,276
2033,75-79,81,113,194
2033,80-84,38,58,96
2033,85-89,19,25,44
2033,90-94,14,16,30
2033,95-99,8,8,16
2033,100+,0,0,0
2034,0-4,71,69,140
2034,5-9,85,80,165
2034,10-14,90,82,172
2034,15-19,124,119,243
2034,20-24,112,97,209
2034,25-29,104,112,216
2034,30-34,134,124,258
2034,35-39,176,159,335
2034,40-44,185,174,359
2034,45-49,194,166,360
2034,50-54,194,176,370
2034,55-59,212,161,373
2034,60-64,191,161,352
2034,65-69,163,136,299
2034,70-74,137,144,281
2034,75-79,91,118,209
2034,80-84,39,61,100
2034,85-89,20,29,49
2034,90-94,14,16,30
2034,95-99,9,8,17
2034,100+,0,0,0
2035,0-4,68,66,134
2035,5-9,84,79,163
2035,10-14,89,82,171
2035,15-19,121,117,238
2035,20-24,105,99,204
2035,25-29,117,100,217
2035,30-34,118,120,238
2035,35-39,174,147,321
2035,40-44,181,177,358
2035,45-49,195,176,371
2035,50-54,196,170,366
2035,55-59,209,166,375
2035,60-64,189,159,348
2035,65-69,173,140,313
2035,70-74,140,143,283
2035,75-79,91,129,220
2035,80-84,45,67,112
2035,85-89,21,35,56
2035,90-94,16,16,32
2035,95-99,9,10,19
2035,100+,0,0,0
2036,0-4,66,64,130
2036,5-9,82,77,159
2036,10-14,87,81,168
2036,15-19,120,106,226
2036,20-24,107,107,214
2036,25-29,111,107,218
2036,30-34,108,105,213
2036,35-39,173,147,320
2036,40-44,173,169,342
2036,45-49,195,182,377
2036,50-54,202,161,363
2036,55-59,201,174,375
2036,60-64,199,154,353
2036,65-69,175,148,323
2036,70-74,142,135,277
2036,75-79,98,136,234
2036,80-84,47,77,124
2036,85-89,22,35,57
2036,90-94,15,17,32
2036,95-99,9,11,20
2036,100+,0,0,0
2037,0-4,64,61,125
2037,5-9,79,75,154
2037,10-14,86,80,166
2037,15-19,106,108,214
2037,20-24,113,101,214
2037,25-29,118,101,219
2037,30-34,98,111,209
2037,35-39,159,132,291
2037,40-44,181,168,349
2037,45-49,193,187,380
2037,50-54,194,161,355
2037,55-59,194,175,369
2037,60-64,208,156,364
2037,65-69,182,150,332
2037,70-74,144,135,279
2037,75-79,106,136,242
2037,80-84,49,84,133
2037,85-89,24,37,61
2037,90-94,14,18,32
2037,95-99,9,11,20
2037,100+,0,0,0
2038,0-4,63,60,123
2038,5-9,75,72,147
2038,10-14,85,80,165
2038,15-19,95,95,190
2038,20-24,122,113,235
2038,25-29,116,98,214
2038,30-34,103,110,213
2038,35-39,135,124,259
2038,40-44,183,161,344
2038,45-49,187,192,379
2038,50-54,203,162,365
2038,55-59,200,174,374
2038,60-64,197,164,361
2038,65-69,188,151,339
2038,70-74,146,132,278
2038,75-79,106,135,241
2038,80-84,58,91,149
2038,85-89,24,38,62
2038,90-94,15,19,34
2038,95-99,9,11,20
